GEO_ID,B17001F_001E,B17001F_001M,B17001F_002E,B17001F_002M,B17001F_003E,B17001F_003M,B17001F_004E,B17001F_004M,B17001F_005E,B17001F_005M,B17001F_006E,B17001F_006M,B17001F_007E,B17001F_007M,B17001F_008E,B17001F_008M,B17001F_009E,B17001F_009M,B17001F_010E,B17001F_010M,B17001F_011E,B17001F_011M,B17001F_012E,B17001F_012M,B17001F_013E,B17001F_013M,B17001F_014E,B17001F_014M,B17001F_015E,B17001F_015M,B17001F_016E,B17001F_016M,B17001F_017E,B17001F_017M,B17001F_018E,B17001F_018M,B17001F_019E,B17001F_019M,B17001F_020E,B17001F_020M,B17001F_021E,B17001F_021M,B17001F_022E,B17001F_022M,B17001F_023E,B17001F_023M,B17001F_024E,B17001F_024M,B17001F_025E,B17001F_025M,B17001F_026E,B17001F_026M,B17001F_027E,B17001F_027M,B17001F_028E,B17001F_028M,B17001F_029E,B17001F_029M,B17001F_030E,B17001F_030M,B17001F_031E,B17001F_031M,B17001F_032E,B17001F_032M,B17001F_033E,B17001F_033M,B17001F_034E,B17001F_034M,B17001F_035E,B17001F_035M,B17001F_036E,B17001F_036M,B17001F_037E,B17001F_037M,B17001F_038E,B17001F_038M,B17001F_039E,B17001F_039M,B17001F_040E,B17001F_040M,B17001F_041E,B17001F_041M,B17001F_042E,B17001F_042M,B17001F_043E,B17001F_043M,B17001F_044E,B17001F_044M,B17001F_045E,B17001F_045M,B17001F_046E,B17001F_046M,B17001F_047E,B17001F_047M,B17001F_048E,B17001F_048M,B17001F_049E,B17001F_049M,B17001F_050E,B17001F_050M,B17001F_051E,B17001F_051M,B17001F_052E,B17001F_052M,B17001F_053E,B17001F_053M,B17001F_054E,B17001F_054M,B17001F_055E,B17001F_055M,B17001F_056E,B17001F_056M,B17001F_057E,B17001F_057M,B17001F_058E,B17001F_058M,B17001F_059E,B17001F_059M,NAME,B17001F_001MA,B17001F_001EA,B17001F_002EA,B17001F_002MA,B17001F_003EA,B17001F_003MA,B17001F_004EA,B17001F_004MA,B17001F_005MA,B17001F_005EA,B17001F_006MA,B17001F_006EA,B17001F_007MA,B17001F_007EA,B17001F_008EA,B17001F_008MA,B17001F_009EA,B17001F_009MA,B17001F_010MA,B17001F_010EA,B17001F_011MA,B17001F_011EA,B17001F_012MA,B17001F_012EA,B17001F_013EA,B17001F_013MA,B17001F_014EA,B17001F_014MA,B17001F_015MA,B17001F_015EA,B17001F_016MA,B17001F_016EA,B17001F_017MA,B17001F_017EA,B17001F_018MA,B17001F_018EA,B17001F_019EA,B17001F_019MA,B17001F_020EA,B17001F_020MA,B17001F_021MA,B17001F_021EA,B17001F_022MA,B17001F_022EA,B17001F_023MA,B17001F_023EA,B17001F_024EA,B17001F_024MA,B17001F_025EA,B17001F_025MA,B17001F_026MA,B17001F_026EA,B17001F_027MA,B17001F_027EA,B17001F_028MA,B17001F_028EA,B17001F_029MA,B17001F_029EA,B17001F_030EA,B17001F_030MA,B17001F_031EA,B17001F_031MA,B17001F_032MA,B17001F_032EA,B17001F_033MA,B17001F_033EA,B17001F_034MA,B17001F_034EA,B17001F_035EA,B17001F_035MA,B17001F_036EA,B17001F_036MA,B17001F_037MA,B17001F_037EA,B17001F_038EA,B17001F_038MA,B17001F_039MA,B17001F_039EA,B17001F_040MA,B17001F_040EA,B17001F_041EA,B17001F_041MA,B17001F_042EA,B17001F_042MA,B17001F_043EA,B17001F_043MA,B17001F_044EA,B17001F_044MA,B17001F_045MA,B17001F_045EA,B17001F_046EA,B17001F_046MA,B17001F_047EA,B17001F_047MA,B17001F_048EA,B17001F_048MA,B17001F_049EA,B17001F_049MA,B17001F_050MA,B17001F_050EA,B17001F_051MA,B17001F_051EA,B17001F_052EA,B17001F_052MA,B17001F_053EA,B17001F_053MA,B17001F_054EA,B17001F_054MA,B17001F_055MA,B17001F_055EA,B17001F_056MA,B17001F_056EA,B17001F_057EA,B17001F_057MA,B17001F_058EA,B17001F_058MA,B17001F_059EA,B17001F_059MA,state
0400000US13,277639,16137,86696,11057,43663,6282,7407,2105,1776,778,7568,1746,3479,1175,1010,559,1671,1058,4143,1547,6542,1521,6173,1828,2681,958,854,677,293,278,66,119,43033,5864,6314,1712,2067,1075,7916,1830,1999,855,498,335,832,460,4709,1227,6655,1623,6997,1598,2683,890,1062,512,930,602,371,314,190943,15076,104068,8223,7880,1841,1449,702,10475,1780,4794,1367,1446,708,4184,1279,13395,2347,19826,2422,19745,2607,13022,2428,5148,1235,1823,710,881,529,86875,8572,7537,2012,1695,853,8068,1976,5340,1361,1570,714,3150,1289,11033,2094,12953,2205,15394,2249,13454,2318,4523,1220,1277,525,881,534,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36991,4867,10144,3177,5298,1816,580,502,0,193,1349,884,250,226,46,91,158,203,789,462,286,305,597,457,365,287,639,756,44,82,195,308,4846,1663,417,294,82,107,479,350,0,193,323,301,78,97,712,467,753,544,399,350,428,262,825,510,350,358,0,193,26847,4192,13536,2596,631,431,250,218,1438,740,273,357,176,212,409,374,2057,912,3104,1237,2157,727,1627,755,856,432,384,248,174,177,13311,2685,868,554,393,325,1221,552,510,471,119,145,428,348,2468,969,2452,953,1803,723,1365,670,820,412,813,563,51,85,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,767854,24537,159266,13058,73307,6984,10821,2119,2030,931,13673,2446,6479,1259,1664,592,2156,741,6886,1990,7336,1593,10814,2097,5034,1106,2951,945,1841,656,1622,822,85959,7335,9869,2134,2410,936,13653,2008,4836,1225,1765,577,2804,777,8019,1558,15469,2119,13109,1891,5684,1308,4698,1152,2556,932,1087,621,608588,22313,322269,12463,20907,2518,4100,948,29204,2800,13236,1860,5759,1212,10029,1716,40728,3167,58239,4309,55220,3752,45084,3114,26657,2283,9356,1209,3750,848,286319,12019,20534,2344,3451,1075,27813,2673,14866,1951,5408,1244,10888,1725,36693,3275,45451,3247,46106,3255,37411,2909,22277,1966,9362,1365,6059,1331,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,138004,10073,43007,6289,20363,3505,2815,925,328,441,4334,1452,2434,845,401,323,666,417,2699,1095,2592,964,2167,846,702,452,456,362,769,471,0,189,22644,3761,2888,1291,648,470,2323,707,1610,669,416,288,735,469,4385,1193,3446,1206,3458,1157,804,419,1292,561,512,342,127,157,94997,8292,50530,4720,1998,765,669,597,4199,1163,3454,967,987,535,1531,714,7224,1399,8372,1546,11820,1740,5464,954,3241,731,1092,417,479,269,44467,4373,3066,933,1022,600,4437,1270,2758,954,1440,723,950,403,5721,1161,6616,1609,7523,1016,6123,1089,2984,759,1222,491,605,310,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,46151,5415,10998,2648,5341,1336,232,187,659,361,768,471,547,332,0,155,293,249,916,493,927,476,350,230,232,273,326,287,91,118,0,155,5657,1600,907,636,152,173,344,212,0,155,146,216,531,386,1252,644,513,353,1436,549,262,231,70,82,0,155,44,91,35153,5113,20288,2926,766,388,229,187,2668,908,965,553,243,151,898,491,2736,941,3867,1549,3828,1126,2730,795,936,337,304,272,118,86,14865,2756,1328,707,501,408,1981,716,568,469,317,301,668,468,1320,722,2235,824,2707,834,1683,466,726,393,263,209,568,398,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,66321,6456,14039,2701,6311,1532,820,453,104,114,1054,590,647,474,289,317,332,269,717,486,930,522,590,429,430,305,136,112,132,143,130,131,7728,1633,630,441,94,119,816,431,658,477,78,65,131,182,897,551,2010,704,1675,589,572,401,39,68,98,130,30,51,52282,6557,28982,4134,2023,831,285,284,2979,832,1900,633,565,374,1365,494,2881,868,4032,1043,5034,1267,4599,1166,2476,821,725,378,118,175,23300,3074,1625,623,424,383,2063,830,1257,669,326,202,476,286,2902,981,3409,937,3883,1097,4069,843,1943,671,788,420,135,116,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,36156,4398,10870,2483,5918,1678,1212,633,389,313,695,340,644,422,66,64,315,262,705,420,562,342,567,303,636,298,101,119,0,187,26,52,4952,1161,432,238,146,176,1372,530,466,251,107,162,185,101,489,360,720,377,949,436,14,24,26,48,46,78,0,187,25286,3907,13421,2373,1537,746,1270,594,648,387,499,348,58,79,218,155,983,576,3000,900,3648,1007,663,394,673,353,208,145,16,25,11865,2274,909,507,86,144,1604,707,1482,756,112,146,436,322,1367,690,2450,906,2602,773,493,332,188,143,87,112,49,87,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,49213,6003,9248,2481,4150,1225,361,295,55,130,626,413,120,172,0,204,31,58,855,502,690,477,820,419,330,270,148,163,50,93,64,113,5098,1624,549,357,165,199,824,581,25,53,23,44,0,204,597,440,1212,762,647,386,390,301,241,199,253,222,172,185,39965,5356,21834,2834,3007,1061,31,56,918,526,569,455,174,171,24,39,2267,851,5694,1291,3557,1211,2260,940,1442,635,1023,362,868,486,18131,3228,2624,1360,143,170,1762,860,206,172,108,122,352,211,2400,892,3198,999,3246,1060,1624,522,1382,457,461,300,625,360,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,245589,11780,36473,6642,13387,3318,2634,1200,471,448,2870,1028,1472,1080,103,145,0,195,1234,590,1479,664,2008,762,529,562,166,194,258,333,163,214,23086,3958,3085,1133,235,229,2992,1041,1579,728,523,351,637,412,1799,718,5260,1436,3811,1095,1410,503,922,466,534,409,299,256,209116,11652,117041,6747,8770,1724,1787,825,9192,1562,4591,1125,2044,678,3134,835,14062,1702,22687,2129,25479,2535,14691,1641,6978,1115,2934,876,692,381,92075,6079,9389,1440,1427,713,10012,1895,3337,1049,918,485,3556,705,9244,1250,13685,1774,16979,1937,12672,1527,6682,1290,3094,801,1080,524,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,270393,12521,75566,6292,33722,3825,3431,1382,555,325,5019,1307,2122,837,965,556,1461,641,5516,1386,5189,1261,4169,1225,2023,721,2173,654,933,359,166,152,41844,3720,3280,1077,897,603,3602,993,2238,1010,1164,504,1509,602,4495,1337,6967,1384,6905,1201,4730,1118,3141,753,1745,718,1171,474,194827,12156,101106,7587,6630,1667,1121,555,7005,1723,4333,1097,2055,741,2227,858,13867,2228,19806,2402,18862,2515,12324,2146,7741,1177,3877,912,1258,449,93721,6769,5669,1318,1434,722,8610,1520,3930,1156,1548,497,2892,802,10266,1752,14860,2046,14339,1995,13762,1841,9104,1473,4640,958,2667,917,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,117311,7771,28884,4861,13113,2352,1131,594,137,131,2558,1015,891,396,449,244,607,299,2356,926,1329,627,1774,656,1303,532,444,345,134,106,0,167,15771,3013,1536,707,373,280,3029,1014,697,433,234,234,535,304,2754,680,2275,802,1830,556,790,348,1279,564,262,241,177,149,88427,6843,49390,3925,3365,1096,554,459,4196,996,2364,750,1178,589,1379,500,6276,1360,8886,1582,9717,1530,5585,963,3525,916,1859,593,506,216,39037,3724,3087,1265,818,485,3920,861,2327,872,800,378,639,311,4008,1016,5906,1019,7752,1317,4212,900,2762,651,2050,641,756,397,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,82068,6102,17303,3115,7472,1593,995,339,7,11,1215,527,606,436,126,132,330,225,615,356,1280,762,990,460,1080,491,219,311,0,143,9,18,9831,2140,1283,583,292,323,1707,689,680,395,0,143,714,413,1211,598,1830,714,1335,472,287,241,340,289,143,210,9,18,64765,6527,36755,3774,2679,897,720,446,3495,893,1644,680,434,341,1085,618,5701,1162,7037,1264,7214,1214,3874,850,2137,819,455,368,280,291,28010,3648,2479,1053,305,300,3612,1065,1173,505,729,370,326,190,3926,1158,4805,1395,4741,789,3280,765,1907,796,279,202,448,401,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,22754,4290,9113,3180,3872,1532,748,745,0,207,1236,939,32,47,59,132,0,207,551,329,619,337,288,241,196,230,96,121,0,207,47,45,5241,1970,275,415,289,417,728,537,335,249,41,60,0,207,699,602,1019,905,1011,611,242,200,577,381,25,41,0,207,13641,2443,9402,1876,255,353,206,304,516,428,423,430,236,255,160,141,1118,750,1600,723,2541,869,1084,601,649,423,490,387,124,162,4239,1188,71,86,75,138,324,273,118,122,0,207,146,140,754,506,963,582,594,395,641,451,324,234,169,216,60,107,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,63541,5720,21837,4331,8917,2173,1324,738,301,254,1987,909,503,339,12,24,212,171,1098,680,1264,674,862,539,664,389,610,358,44,81,36,58,12920,2817,2265,945,92,158,1387,632,1227,709,86,100,503,381,1887,840,2490,808,1423,567,558,318,650,393,305,374,47,77,41704,5538,22645,3131,1010,489,48,81,2931,909,415,250,161,191,700,369,2669,976,4581,1256,4472,1083,3236,887,1639,697,710,259,73,110,19059,3143,1451,649,106,138,2939,1320,896,513,423,316,668,414,2034,662,2828,943,2804,937,2280,696,1378,589,874,430,378,222,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30753,5829,7877,3054,2587,1109,266,323,0,155,436,390,155,201,44,77,239,196,55,101,324,280,933,598,0,155,95,116,26,52,14,29,5290,2192,1047,840,0,155,493,320,262,216,468,272,196,218,494,313,1562,1103,538,384,184,216,0,155,46,94,0,155,22876,4967,12282,2862,1027,654,604,464,1496,937,503,299,173,137,521,425,1610,810,1933,722,1805,712,1723,655,560,291,177,175,150,132,10594,2619,1399,857,68,84,750,363,232,244,465,401,168,112,1517,647,1443,576,2015,892,1237,441,768,346,421,225,111,113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,260963,12656,54949,7927,23844,3930,3174,1404,889,507,5116,1481,1428,697,711,444,932,505,2108,848,2077,846,2588,767,1949,654,1573,714,979,533,320,504,31105,4922,3134,1015,438,354,3077,1132,1712,789,1520,763,1356,583,4525,1178,4243,1268,5171,1161,2820,1172,2094,872,429,308,586,377,206014,13801,110121,7161,6624,1602,1314,654,9036,1854,5592,1215,1852,759,3336,837,14493,1905,19538,2730,20618,2498,15701,1993,7927,1375,2736,804,1354,612,95893,7854,6675,1382,1160,517,9004,1924,5624,1424,2648,913,3286,961,12035,1582,14175,2129,15209,2043,12882,1824,7799,1338,3678,1025,1718,614,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,580824,20990,138276,10382,59960,5385,7101,1465,1292,570,10083,1673,4244,1383,1683,831,3305,972,5844,1413,8369,1409,7411,1424,5375,1249,2615,699,2360,915,278,289,78316,6513,8636,1864,1239,592,8269,1536,3949,1207,1481,560,2927,808,8601,1718,14623,2133,11376,1696,7733,1732,4926,1161,2914,871,1642,676,442548,22089,232340,11812,13983,2200,1789,675,16147,2270,9421,1679,2959,950,5624,1229,29048,3216,44557,3961,42635,3347,34115,2995,20575,2351,8631,1310,2856,765,210208,12424,13952,2693,2699,835,17335,2301,8390,1793,3017,1062,6463,1399,21395,2863,33720,3298,37777,3334,30343,3035,20334,2429,10399,1723,4384,1166,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,206446,13236,57918,9499,28696,5635,2218,1083,1093,790,4186,1747,1451,663,407,475,634,401,3531,1176,4155,1341,3566,1436,3448,1058,2261,906,992,405,754,418,29222,4679,1652,842,383,334,4102,1414,678,362,494,391,900,451,4433,1351,4277,1382,3285,1041,3757,1078,1314,614,2449,1092,1498,682,148528,10949,75104,6056,4340,1210,685,444,6339,1606,2611,1030,1108,634,2724,937,7690,1811,13100,1832,9664,1784,10340,1607,9207,1597,3939,996,3357,789,73424,6260,4804,1421,1223,599,6643,1758,1957,802,625,449,2380,825,8199,2167,7877,1487,11899,1801,11516,1659,7150,1225,5979,1342,3172,792,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
