GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004EA,B23002B_004MA,B23002B_005EA,B23002B_005MA,B23002B_006EA,B23002B_006MA,B23002B_007EA,B23002B_007MA,B23002B_008EA,B23002B_008MA,B23002B_009MA,B23002B_009EA,B23002B_010EA,B23002B_010MA,B23002B_011MA,B23002B_011EA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014MA,B23002B_014EA,B23002B_015MA,B23002B_015EA,B23002B_016EA,B23002B_016MA,B23002B_017EA,B23002B_017MA,B23002B_018EA,B23002B_018MA,B23002B_019MA,B23002B_019EA,B23002B_020MA,B23002B_020EA,B23002B_021MA,B23002B_021EA,B23002B_022EA,B23002B_022MA,B23002B_023EA,B23002B_023MA,B23002B_024MA,B23002B_024EA,B23002B_025MA,B23002B_025EA,B23002B_026MA,B23002B_026EA,B23002B_027EA,B23002B_027MA,B23002B_028EA,B23002B_028MA,B23002B_029EA,B23002B_029MA,B23002B_030MA,B23002B_030EA,B23002B_031MA,B23002B_031EA,B23002B_032MA,B23002B_032EA,B23002B_033EA,B23002B_033MA,B23002B_034EA,B23002B_034MA,B23002B_035MA,B23002B_035EA,B23002B_036MA,B23002B_036EA,B23002B_037MA,B23002B_037EA,B23002B_038EA,B23002B_038MA,B23002B_039EA,B23002B_039MA,B23002B_040EA,B23002B_040MA,B23002B_041MA,B23002B_041EA,B23002B_042MA,B23002B_042EA,B23002B_043EA,B23002B_043MA,B23002B_044EA,B23002B_044MA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048EA,B23002B_048MA,B23002B_049EA,B23002B_049MA,B23002B_050EA,B23002B_050MA,B23002B_051EA,B23002B_051MA,B23002B_052MA,B23002B_052EA,B23002B_053EA,B23002B_053MA,B23002B_054EA,B23002B_054MA,B23002B_055EA,B23002B_055MA,B23002B_056EA,B23002B_056MA,B23002B_057MA,B23002B_057EA,B23002B_058MA,B23002B_058EA,B23002B_059EA,B23002B_059MA,B23002B_060MA,B23002B_060EA,B23002B_061EA,B23002B_061MA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064MA,B23002B_064EA,B23002B_065EA,B23002B_065MA,B23002B_066MA,B23002B_066EA,B23002B_067MA,B23002B_067EA,B23002B_068MA,B23002B_068EA,B23002B_069MA,B23002B_069EA,B23002B_070EA,B23002B_070MA,B23002B_071MA,B23002B_071EA,B23002B_072MA,B23002B_072EA,B23002B_073EA,B23002B_073MA,B23002B_074MA,B23002B_074EA,B23002B_075MA,B23002B_075EA,B23002B_076EA,B23002B_076MA,B23002B_077MA,B23002B_077EA,B23002B_078EA,B23002B_078MA,B23002B_079MA,B23002B_079EA,state
0400000US13,2441715,9645,1109620,6415,101410,4078,27472,2924,335,220,27137,2882,16843,2460,10294,2046,73938,3989,128074,3453,83625,4672,1770,572,81855,4560,62382,4501,19473,2687,44449,4092,610442,4542,480842,5968,5051,1401,475791,6344,432747,7296,43044,3770,129600,4716,155445,2714,85126,3984,0,214,85126,3984,78766,3904,6360,1229,70319,3363,52547,2885,12501,1676,11537,1648,964,447,40046,2509,61702,3061,5754,1085,5501,1109,253,161,55948,3023,1332095,6117,102798,4412,35833,3120,288,230,35545,3092,22350,2894,13195,2182,66965,3809,136279,3789,97208,4349,325,238,96883,4368,80781,4447,16102,2516,39071,3400,722232,4566,589036,7816,1567,753,587469,7824,536548,7586,50921,4170,133196,6465,194447,2408,105913,3988,0,214,105913,3988,97912,4059,8001,2130,88534,4049,65969,3230,16336,2288,15484,2229,852,464,49633,2850,110370,3288,6820,1322,6187,1254,633,531,103550,3188,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1432462,7092,656781,4696,56036,2403,17272,1862,473,495,16799,1812,8703,1496,8096,1253,38764,2634,81001,2693,54454,2804,525,383,53929,2819,37663,2623,16266,2417,26547,2166,341429,3061,248181,4633,1351,714,246830,4696,207248,4987,39582,3233,93248,4289,96755,1457,48730,2783,0,182,48730,2783,43566,2754,5164,1098,48025,2793,31656,1870,7706,1463,7079,1459,627,435,23950,1567,49904,2015,4773,875,4428,885,345,321,45131,1945,775681,4140,57139,2980,18373,2148,86,151,18287,2167,10838,1765,7449,1299,38766,2926,79969,2227,57081,3205,192,239,56889,3201,42076,3177,14813,1838,22888,2508,387993,3021,304874,5300,226,211,304648,5315,267355,5055,37293,3753,83119,4378,121926,1307,66201,2754,0,182,66201,2754,59171,2750,7030,1361,55725,2580,41265,2094,10706,1375,9906,1337,800,312,30559,1963,87389,2223,4711,851,4239,797,472,332,82678,2132,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,455652,5662,211416,3539,20435,1855,6927,1293,0,189,6927,1293,4262,1025,2665,1067,13508,1749,24358,1725,15732,2050,0,189,15732,2050,12332,2002,3400,1366,8626,1977,114232,2868,84042,3439,348,423,83694,3416,73205,3378,10489,1992,30190,2596,29978,1061,16004,1468,0,189,16004,1468,14602,1478,1402,545,13974,1241,7621,933,1988,569,1904,570,84,122,5633,867,14792,992,2016,512,1979,514,37,60,12776,980,244236,4359,20015,2001,8766,1387,0,189,8766,1387,6392,1327,2374,754,11249,1725,26402,1941,21122,2072,0,189,21122,2072,16761,1764,4361,1435,5280,1235,127929,2871,101920,3150,0,189,101920,3150,91052,3461,10868,1969,26009,2534,36102,1190,20806,1409,0,189,20806,1409,19987,1399,819,343,15296,1591,11192,1006,2629,735,2607,731,22,38,8563,1084,22596,1208,1947,620,1594,549,353,252,20649,989,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,75234,2319,40774,2020,4000,1178,2016,842,0,155,2016,842,1276,536,740,493,1984,755,6253,1484,4263,1446,1,2,4262,1446,3811,1466,451,294,1990,656,24019,2031,18849,2232,0,155,18849,2232,16843,2272,2006,820,5170,1024,4020,565,1946,527,0,155,1946,527,1858,504,88,118,2074,525,751,352,392,265,392,265,0,155,359,224,1731,519,269,195,182,169,87,91,1462,494,34460,1588,4136,1164,2737,937,0,155,2737,937,1867,673,870,628,1399,627,4056,906,3368,909,0,155,3368,909,2716,976,652,473,688,325,19368,1185,15688,1218,0,155,15688,1218,13956,1175,1732,634,3680,846,3873,596,2521,625,0,155,2521,625,2294,661,227,234,1352,473,601,351,168,258,168,258,0,155,433,221,2426,467,16,28,16,28,0,155,2410,464,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,130301,3232,67216,2596,6521,1375,2935,1065,0,168,2935,1065,2593,1015,342,322,3586,1002,8738,1622,6187,1285,661,502,5526,1202,4999,1190,527,338,2551,871,36418,2086,28551,1995,1830,994,26721,1989,24871,1944,1850,598,7867,1253,9056,695,5677,821,0,168,5677,821,5262,767,415,335,3379,631,2243,358,858,399,858,399,0,168,1385,422,4240,440,812,318,792,318,20,36,3428,498,63085,1961,6333,1045,3405,884,0,168,3405,884,2898,853,507,388,2928,765,5829,970,4453,866,129,168,4324,859,3857,858,467,330,1376,681,31283,1325,24410,1684,58,69,24352,1678,22449,1589,1903,734,6873,1361,9991,813,6106,942,0,168,6106,942,5829,863,277,306,3885,827,3148,635,813,445,763,443,50,88,2335,546,6501,710,977,426,977,426,0,168,5524,729,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,277380,3764,138816,2968,12386,1487,5312,1093,113,94,5199,1080,4374,1132,825,473,7074,1431,17438,1582,13602,1450,849,609,12753,1321,11186,1372,1567,776,3836,902,73073,2384,53516,2525,742,358,52774,2533,46624,2489,6150,1062,19557,2227,21296,1389,10131,1167,0,187,10131,1167,9113,1124,1018,422,11165,1256,6485,1020,2080,713,1742,544,338,507,4405,770,8138,972,856,401,856,401,0,187,7282,1047,138564,2811,10442,1340,3900,1083,68,88,3832,1080,2917,1017,915,443,6542,1317,13923,1227,12171,1201,34,65,12137,1196,10579,1146,1558,585,1752,638,68572,2027,55323,2242,79,86,55244,2252,49880,2329,5364,1146,13249,1525,24075,1218,13242,1564,0,187,13242,1564,12223,1484,1019,524,10833,1563,7384,817,1921,512,1847,478,74,120,5463,854,14168,1298,992,433,992,433,0,187,13176,1238,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1135673,5754,527145,3838,49137,3431,13588,2090,0,204,13588,2090,10258,1855,3330,1073,35549,3223,63007,3118,42107,2852,770,527,41337,2778,31648,2890,9689,1783,20900,2315,271907,3641,192083,4445,1776,803,190307,4410,168922,4694,21385,2512,79824,3925,80592,1335,38275,2602,0,204,38275,2602,34993,2712,3282,1000,42317,2336,25843,1674,5143,1007,4943,995,200,173,20700,1535,36659,1786,4543,961,4321,951,222,177,32116,1839,608528,3443,43430,2752,13234,2162,30,68,13204,2160,9520,1829,3684,1121,30196,2508,65455,2193,48587,2977,280,252,48307,2951,42892,2811,5415,1408,16868,2362,313486,2868,241995,4944,293,257,241702,4952,221076,5037,20626,2340,71491,4458,94644,1156,46424,2785,0,204,46424,2785,45150,2665,1274,447,48220,2825,31203,1906,8162,1213,7802,1195,360,402,23041,1760,60310,2149,4418,965,4307,964,111,113,55892,2046,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1399766,6540,634889,4079,48348,2124,15086,1692,0,195,15086,1692,11380,1534,3706,938,33262,2203,65480,2029,45258,2630,1310,632,43948,2588,36588,2705,7360,1741,20222,1985,347397,3058,289011,4694,2325,851,286686,4800,266732,4731,19954,2654,58386,4109,95577,1113,64986,2172,0,195,64986,2172,60231,2202,4755,1111,30591,2167,32172,1509,12052,1260,11441,1250,611,292,20120,1481,45915,1638,7823,1236,7343,1190,480,296,38092,1727,764877,4443,50268,2638,18852,1864,54,105,18798,1858,15031,2007,3767,1079,31416,2585,66353,2079,48793,2509,410,452,48383,2507,42043,2524,6340,1417,17560,2280,406081,3329,341296,4824,1217,755,340079,4813,317706,5297,22373,2625,64785,3930,122847,1167,77542,3209,0,195,77542,3209,74350,3059,3192,875,45305,3243,45122,2204,13688,1548,13232,1523,456,368,31434,2159,74206,2256,6213,1065,5440,927,773,411,67993,2168,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,387101,5797,183447,3341,15465,1538,6345,1266,5,12,6340,1265,4013,981,2327,909,9120,1435,24625,1867,17841,1809,5,13,17836,1812,14339,1731,3497,1165,6784,1396,100233,2873,83902,3052,142,174,83760,3075,75032,3021,8728,1912,16331,1701,24832,930,17735,1273,0,200,17735,1273,17057,1372,678,367,7097,1285,8350,988,3325,869,3006,823,319,268,5025,882,9942,978,1528,509,1431,477,97,153,8414,902,203654,4206,15747,1338,7389,1318,0,200,7389,1318,6043,1426,1346,640,8358,1264,22405,1846,17707,2043,0,200,17707,2043,16219,1993,1488,720,4698,1310,109501,2932,91297,3224,0,200,91297,3224,83780,3117,7517,1570,18204,2257,28552,1082,17734,1533,0,200,17734,1533,16961,1569,773,382,10818,1433,9613,1230,2867,879,2820,877,47,79,6746,1184,17836,1169,1067,470,1067,470,0,200,16769,1187,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1067800,6159,493834,3807,43655,1875,17779,1751,0,167,17779,1751,10010,1405,7769,1339,25876,2133,60891,1784,42735,2364,58,93,42677,2356,32941,2234,9736,1430,18156,2555,251316,2565,183250,3717,503,407,182747,3683,153143,4293,29604,3050,68066,3280,74448,899,31852,2040,0,167,31852,2040,28415,2136,3437,934,42596,2083,24155,1318,4495,813,4174,766,321,229,19660,1460,39369,1418,3995,774,3631,733,364,299,35374,1451,573966,4305,41855,2174,19738,1888,0,167,19738,1888,13493,1491,6245,1170,22117,1866,63681,2166,48814,2509,0,167,48814,2509,37396,2568,11418,1945,14867,1847,283174,2520,215300,4290,186,226,215114,4277,185724,4554,29390,2538,67874,3893,89999,1139,40810,2381,0,167,40810,2381,37331,2403,3479,803,49189,2430,35217,1460,6907,945,6591,896,316,187,28310,1626,60040,1689,3473,798,3189,757,284,172,56567,1632,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,218241,3545,110548,2598,11350,1224,4671,1021,0,143,4671,1021,3466,850,1205,642,6679,1221,12581,1107,10438,1170,0,143,10438,1170,8821,1281,1617,901,2143,723,68595,2041,54503,2218,9,17,54494,2217,48876,2370,5618,1225,14092,1612,12035,964,7035,1164,0,143,7035,1164,6341,1033,694,410,5000,961,3095,650,889,369,841,367,48,76,2206,608,2892,691,287,177,287,177,0,143,2605,676,107693,2292,9862,1154,4985,1027,0,143,4985,1027,3742,943,1243,606,4877,1017,13129,1299,10695,1258,0,143,10695,1258,9179,1220,1516,824,2434,753,64551,1816,51047,2451,0,143,51047,2451,47909,2531,3138,748,13504,1890,11556,533,6479,1019,0,143,6479,1019,6253,1000,226,178,5077,1129,2876,659,510,322,510,322,0,143,2366,715,5719,734,504,298,504,298,0,143,5215,720,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,848231,4157,386391,3238,42564,2800,9588,1514,503,307,9085,1448,5422,1324,3663,1004,32976,2703,43631,2346,30081,2582,237,211,29844,2588,22781,2255,7063,1358,13550,1859,196154,3060,144452,4523,632,412,143820,4561,126524,4706,17296,2404,51702,3495,58849,1363,25710,2319,0,207,25710,2319,23444,2301,2266,740,33139,2173,19190,1782,3922,913,3871,907,51,62,15268,1737,26003,1860,2893,783,2893,783,0,207,23110,1804,461840,2834,37022,2649,9975,1678,262,383,9713,1669,5772,1446,3941,866,27047,2434,50994,2559,36039,2915,0,207,36039,2915,27327,2687,8712,1520,14955,2103,235553,2382,179782,4619,45,75,179737,4635,157443,4887,22294,2551,55771,3828,70253,1246,34910,2110,0,207,34910,2110,33020,2035,1890,562,35343,2466,24681,1621,4619,798,4509,783,110,98,20062,1627,43337,1921,2711,806,2376,736,335,219,40626,2010,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
