GEO_ID,B17010F_001E,B17010F_001M,B17010F_002E,B17010F_002M,B17010F_003E,B17010F_003M,B17010F_004E,B17010F_004M,B17010F_005E,B17010F_005M,B17010F_006E,B17010F_006M,B17010F_007E,B17010F_007M,B17010F_008E,B17010F_008M,B17010F_009E,B17010F_009M,B17010F_010E,B17010F_010M,B17010F_011E,B17010F_011M,B17010F_012E,B17010F_012M,B17010F_013E,B17010F_013M,B17010F_014E,B17010F_014M,B17010F_015E,B17010F_015M,B17010F_016E,B17010F_016M,B17010F_017E,B17010F_017M,B17010F_018E,B17010F_018M,B17010F_019E,B17010F_019M,B17010F_020E,B17010F_020M,B17010F_021E,B17010F_021M,B17010F_022E,B17010F_022M,B17010F_023E,B17010F_023M,B17010F_024E,B17010F_024M,B17010F_025E,B17010F_025M,B17010F_026E,B17010F_026M,B17010F_027E,B17010F_027M,B17010F_028E,B17010F_028M,B17010F_029E,B17010F_029M,B17010F_030E,B17010F_030M,B17010F_031E,B17010F_031M,B17010F_032E,B17010F_032M,B17010F_033E,B17010F_033M,B17010F_034E,B17010F_034M,B17010F_035E,B17010F_035M,B17010F_036E,B17010F_036M,B17010F_037E,B17010F_037M,B17010F_038E,B17010F_038M,B17010F_039E,B17010F_039M,B17010F_040E,B17010F_040M,B17010F_041E,B17010F_041M,NAME,B17010F_001MA,B17010F_001EA,B17010F_002MA,B17010F_002EA,B17010F_003EA,B17010F_003MA,B17010F_004EA,B17010F_004MA,B17010F_005EA,B17010F_005MA,B17010F_006EA,B17010F_006MA,B17010F_007MA,B17010F_007EA,B17010F_008MA,B17010F_008EA,B17010F_009EA,B17010F_009MA,B17010F_010EA,B17010F_010MA,B17010F_011EA,B17010F_011MA,B17010F_012MA,B17010F_012EA,B17010F_013MA,B17010F_013EA,B17010F_014MA,B17010F_014EA,B17010F_015MA,B17010F_015EA,B17010F_016EA,B17010F_016MA,B17010F_017MA,B17010F_017EA,B17010F_018EA,B17010F_018MA,B17010F_019EA,B17010F_019MA,B17010F_020MA,B17010F_020EA,B17010F_021EA,B17010F_021MA,B17010F_022EA,B17010F_022MA,B17010F_023MA,B17010F_023EA,B17010F_024EA,B17010F_024MA,B17010F_025EA,B17010F_025MA,B17010F_026EA,B17010F_026MA,B17010F_027EA,B17010F_027MA,B17010F_028MA,B17010F_028EA,B17010F_029EA,B17010F_029MA,B17010F_030EA,B17010F_030MA,B17010F_031EA,B17010F_031MA,B17010F_032EA,B17010F_032MA,B17010F_033EA,B17010F_033MA,B17010F_034MA,B17010F_034EA,B17010F_035EA,B17010F_035MA,B17010F_036EA,B17010F_036MA,B17010F_037EA,B17010F_037MA,B17010F_038EA,B17010F_038MA,B17010F_039MA,B17010F_039EA,B17010F_040EA,B17010F_040MA,B17010F_041MA,B17010F_041EA,state
0400000US34,132015,5690,28051,2482,9364,1716,7351,1511,502,321,3237,905,3612,1261,2013,709,18687,1983,3073,980,2801,924,610,458,905,461,1286,699,272,286,15614,1838,14406,1751,2441,922,3452,1136,8513,1399,1208,481,103964,5453,63146,4397,35366,3349,5574,1456,8043,1501,21749,2497,27780,3013,40818,3378,15768,2190,7698,1475,2101,867,1052,522,4545,1157,8070,1740,25050,2608,15516,2260,2127,788,1884,777,11505,2079,9534,1590,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,45404,3117,10122,2069,4424,1360,3362,1322,14,38,1211,726,2137,947,1062,430,5698,1418,1344,648,1020,543,24,38,197,271,799,485,324,304,4354,1328,3171,1054,143,139,996,662,2032,833,1183,699,35282,2802,23111,2209,10529,1658,1043,443,2793,1001,6693,1270,12582,1669,12171,1914,5163,1259,3353,1203,1140,638,243,277,1970,918,1810,684,7008,1369,4452,1192,302,282,738,492,3412,1116,2556,823,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,380107,8406,106637,5058,28960,2990,21106,2615,1992,815,7468,1428,11646,1867,7854,1658,77677,4341,10808,1785,7661,1381,1588,609,1905,707,4168,1034,3147,982,66869,4283,54755,3814,5460,1248,16516,2205,32779,3081,12114,1834,273470,7984,148013,6454,88100,4923,13479,2019,19504,2223,55117,3689,59913,4357,125457,5610,39381,3403,20130,2425,4518,1290,4158,1083,11454,2049,19251,2802,86076,4747,50414,3843,7202,1388,10556,1927,32656,2836,35662,2802,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,60570,3721,18386,2045,8928,1741,8190,1614,430,301,4258,1242,3502,1031,738,548,9458,1649,2668,1184,2575,1172,1450,889,555,401,570,393,93,132,6790,1410,6598,1387,486,386,2919,997,3193,999,192,241,42184,3660,29384,3379,20744,2898,3015,1109,5815,1613,11914,2031,8640,1646,12800,1939,5817,1404,3366,1212,504,361,1165,688,1697,869,2451,929,6983,1312,5576,1133,1074,555,844,510,3658,1095,1407,592,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22605,2156,5661,1133,1984,668,1720,634,200,265,798,461,722,378,264,194,3677,979,316,256,250,249,0,187,168,223,82,105,66,85,3361,959,3204,967,553,299,665,533,1986,744,157,151,16944,2077,10587,1766,6679,1230,1070,524,839,431,4770,1075,3908,1060,6357,1329,2673,776,1234,502,536,314,68,122,630,406,1439,698,3684,936,2855,849,208,218,554,426,2093,802,829,398,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22163,1687,5540,933,2372,761,2075,752,29,49,791,416,1255,697,297,178,3168,678,471,234,330,185,0,155,330,185,0,155,141,130,2697,663,2268,639,301,247,956,428,1011,414,429,269,16623,1650,12285,1310,8409,1166,1392,580,1750,613,5267,1039,3876,720,4338,974,2816,740,1893,556,498,211,331,246,1064,461,923,455,1522,529,776,346,61,101,245,248,470,219,746,374,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,21858,2364,3488,1116,1455,733,1332,706,163,282,497,445,672,518,123,154,2033,911,631,568,631,568,0,197,191,231,440,452,0,197,1402,662,1134,559,110,150,325,294,699,461,268,303,18370,2335,13647,1820,9782,1564,1113,514,1350,539,7319,1423,3865,1063,4723,1358,3229,1131,2113,936,578,546,207,238,1328,787,1116,604,1494,624,1277,607,34,56,218,182,1025,595,217,160,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52189,3346,14850,2208,4375,1136,2998,1016,651,485,791,443,1556,746,1377,638,10475,1760,1974,819,1506,749,281,267,951,664,274,261,468,327,8501,1605,8188,1593,1271,717,2373,924,4544,1251,313,209,37339,3040,19354,2366,12177,1899,2164,809,2339,960,7674,1539,7177,1422,17985,2473,6540,1464,3504,964,716,445,990,471,1798,812,3036,1065,11445,1898,7803,1649,827,461,2301,789,4675,1348,3642,1261,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,14687,1696,4157,1245,1053,577,1053,577,83,136,385,351,585,392,0,206,3104,1037,494,465,331,409,237,309,0,206,94,157,163,219,2610,967,2233,949,378,339,704,445,1151,626,377,257,10530,1570,5744,1264,3160,934,613,424,808,469,1739,705,2584,839,4786,1291,1685,768,985,523,40,69,323,416,622,455,700,471,3101,965,2071,843,178,174,624,440,1269,601,1030,502,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17947,1947,5619,1246,2776,894,2717,898,292,242,1365,614,1060,556,59,133,2843,972,695,554,695,554,148,241,481,437,66,102,0,200,2148,754,2003,789,292,333,846,577,865,479,145,229,12328,1614,8960,1393,6091,1337,1198,675,1551,715,3342,1011,2869,972,3368,919,1956,699,1601,670,185,203,0,200,1416,639,355,278,1412,621,1133,597,197,214,335,364,601,379,279,215,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,323529,8777,64558,4730,29090,2825,20629,2510,2072,747,9342,1998,9215,1630,8461,1707,35468,3412,6059,1482,5165,1289,561,426,2036,878,2568,932,894,537,29409,2757,27900,2663,4647,1306,9018,1718,14235,1959,1509,643,258971,8064,179122,6518,110670,5071,18478,2397,24874,2878,67318,4629,68452,4034,79849,4861,34675,3700,19036,2853,4358,1503,3077,1080,11601,1702,15639,2552,45174,3671,26573,3041,2961,694,4411,1284,19201,2694,18601,2350,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26667,2301,5139,1302,1869,733,1692,697,127,155,978,576,587,299,177,231,3270,1134,482,424,220,305,0,187,0,187,220,305,262,275,2788,1028,2462,941,142,186,1078,632,1242,654,326,391,21528,2410,15311,1979,11350,1822,1545,662,3061,1002,6744,1605,3961,1056,6217,1430,2886,1054,2125,826,490,342,547,369,1088,695,761,534,3331,1124,2591,996,74,95,293,299,2224,879,740,443,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,40251,3663,5105,1445,2101,782,2048,783,270,278,1188,667,590,382,53,90,3004,1005,442,333,337,303,0,197,136,190,201,238,105,130,2562,1005,2348,968,502,495,304,276,1542,762,214,278,35146,3481,23720,3074,17101,2376,2557,914,4277,1079,10267,2009,6619,1421,11426,2001,4869,1422,3315,1150,497,473,1387,627,1431,782,1554,765,6557,1461,4597,1313,835,633,619,432,3143,991,1960,739,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,57669,3186,11746,1969,4059,1094,3717,1052,452,457,1649,668,1616,615,342,234,7687,1578,1965,757,1930,747,352,370,1038,598,540,425,35,57,5722,1278,5361,1284,783,490,2188,919,2390,714,361,271,45923,3039,31488,2556,23371,2501,2808,958,6602,1423,13961,2206,8117,1344,14435,2019,7082,1448,5349,1324,1532,701,1304,844,2513,868,1733,711,7353,1559,5274,1348,592,326,969,588,3713,1170,2079,721,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,21347,2278,6001,1328,2508,969,2211,924,273,315,974,464,964,463,297,196,3493,908,771,455,731,452,256,282,263,255,212,238,40,67,2722,795,2722,795,463,325,1120,536,1139,469,0,145,15346,2032,9754,1542,6616,1407,1227,720,1483,697,3906,1033,3138,791,5592,1248,2291,803,1344,529,843,470,0,145,501,248,947,545,3301,1031,2351,926,368,347,427,345,1556,745,950,580,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,142784,5004,71793,4124,29823,2660,12842,1860,2310,740,2182,664,8350,1464,16981,2065,41970,2949,8196,1542,5195,1251,1340,502,613,406,3242,1041,3001,875,33774,2573,24267,1951,4247,1017,4972,1013,15048,1651,9507,1560,70991,3726,47592,3314,17022,2418,2182,774,2234,702,12606,2181,30570,2857,23399,2309,6179,1175,1905,642,590,408,207,210,1108,420,4274,1144,17220,2044,7791,1508,1209,647,732,406,5850,1256,9429,1464,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
