GEO_ID,B17001D_001E,B17001D_001M,B17001D_002E,B17001D_002M,B17001D_003E,B17001D_003M,B17001D_004E,B17001D_004M,B17001D_005E,B17001D_005M,B17001D_006E,B17001D_006M,B17001D_007E,B17001D_007M,B17001D_008E,B17001D_008M,B17001D_009E,B17001D_009M,B17001D_010E,B17001D_010M,B17001D_011E,B17001D_011M,B17001D_012E,B17001D_012M,B17001D_013E,B17001D_013M,B17001D_014E,B17001D_014M,B17001D_015E,B17001D_015M,B17001D_016E,B17001D_016M,B17001D_017E,B17001D_017M,B17001D_018E,B17001D_018M,B17001D_019E,B17001D_019M,B17001D_020E,B17001D_020M,B17001D_021E,B17001D_021M,B17001D_022E,B17001D_022M,B17001D_023E,B17001D_023M,B17001D_024E,B17001D_024M,B17001D_025E,B17001D_025M,B17001D_026E,B17001D_026M,B17001D_027E,B17001D_027M,B17001D_028E,B17001D_028M,B17001D_029E,B17001D_029M,B17001D_030E,B17001D_030M,B17001D_031E,B17001D_031M,B17001D_032E,B17001D_032M,B17001D_033E,B17001D_033M,B17001D_034E,B17001D_034M,B17001D_035E,B17001D_035M,B17001D_036E,B17001D_036M,B17001D_037E,B17001D_037M,B17001D_038E,B17001D_038M,B17001D_039E,B17001D_039M,B17001D_040E,B17001D_040M,B17001D_041E,B17001D_041M,B17001D_042E,B17001D_042M,B17001D_043E,B17001D_043M,B17001D_044E,B17001D_044M,B17001D_045E,B17001D_045M,B17001D_046E,B17001D_046M,B17001D_047E,B17001D_047M,B17001D_048E,B17001D_048M,B17001D_049E,B17001D_049M,B17001D_050E,B17001D_050M,B17001D_051E,B17001D_051M,B17001D_052E,B17001D_052M,B17001D_053E,B17001D_053M,B17001D_054E,B17001D_054M,B17001D_055E,B17001D_055M,B17001D_056E,B17001D_056M,B17001D_057E,B17001D_057M,B17001D_058E,B17001D_058M,B17001D_059E,B17001D_059M,NAME,B17001D_001MA,B17001D_001EA,B17001D_002MA,B17001D_002EA,B17001D_003MA,B17001D_003EA,B17001D_004MA,B17001D_004EA,B17001D_005EA,B17001D_005MA,B17001D_006EA,B17001D_006MA,B17001D_007EA,B17001D_007MA,B17001D_008EA,B17001D_008MA,B17001D_009MA,B17001D_009EA,B17001D_010MA,B17001D_010EA,B17001D_011EA,B17001D_011MA,B17001D_012EA,B17001D_012MA,B17001D_013MA,B17001D_013EA,B17001D_014EA,B17001D_014MA,B17001D_015MA,B17001D_015EA,B17001D_016MA,B17001D_016EA,B17001D_017MA,B17001D_017EA,B17001D_018EA,B17001D_018MA,B17001D_019EA,B17001D_019MA,B17001D_020MA,B17001D_020EA,B17001D_021MA,B17001D_021EA,B17001D_022EA,B17001D_022MA,B17001D_023MA,B17001D_023EA,B17001D_024MA,B17001D_024EA,B17001D_025EA,B17001D_025MA,B17001D_026MA,B17001D_026EA,B17001D_027MA,B17001D_027EA,B17001D_028MA,B17001D_028EA,B17001D_029EA,B17001D_029MA,B17001D_030EA,B17001D_030MA,B17001D_031MA,B17001D_031EA,B17001D_032MA,B17001D_032EA,B17001D_033EA,B17001D_033MA,B17001D_034MA,B17001D_034EA,B17001D_035MA,B17001D_035EA,B17001D_036EA,B17001D_036MA,B17001D_037MA,B17001D_037EA,B17001D_038EA,B17001D_038MA,B17001D_039MA,B17001D_039EA,B17001D_040EA,B17001D_040MA,B17001D_041EA,B17001D_041MA,B17001D_042MA,B17001D_042EA,B17001D_043EA,B17001D_043MA,B17001D_044EA,B17001D_044MA,B17001D_045MA,B17001D_045EA,B17001D_046MA,B17001D_046EA,B17001D_047EA,B17001D_047MA,B17001D_048EA,B17001D_048MA,B17001D_049EA,B17001D_049MA,B17001D_050MA,B17001D_050EA,B17001D_051EA,B17001D_051MA,B17001D_052EA,B17001D_052MA,B17001D_053MA,B17001D_053EA,B17001D_054EA,B17001D_054MA,B17001D_055EA,B17001D_055MA,B17001D_056EA,B17001D_056MA,B17001D_057EA,B17001D_057MA,B17001D_058EA,B17001D_058MA,B17001D_059MA,B17001D_059EA,state
0400000US13,377749,5902,42217,5595,18071,2743,1421,567,273,211,1624,657,609,393,393,407,465,351,4017,925,3322,1024,1632,646,2043,659,1275,544,543,357,454,376,24146,3446,1186,640,128,152,1256,655,1477,733,660,359,771,455,4265,1117,3308,1088,3492,1214,2163,751,2813,984,1561,695,1066,462,335532,7933,162044,4728,9096,1333,2576,849,13201,1384,7688,1359,2452,720,3736,776,10936,1477,28461,2012,31638,1979,24317,1579,15369,1109,8955,852,3619,693,173488,4900,10529,1454,3005,796,13160,1653,7321,1400,1428,541,4004,768,11492,1791,29839,1465,35276,1852,25539,1682,17940,1365,9898,1064,4057,826,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,523430,10056,37825,4295,17130,2366,442,453,41,67,899,639,167,146,469,364,243,166,2265,882,2642,890,1380,608,1562,466,2534,780,2304,679,2182,784,20695,2591,717,574,368,428,1098,460,195,190,160,115,243,155,2513,948,2542,929,1613,567,2523,623,2367,795,2496,638,3860,930,485605,10520,226404,5802,8588,1234,1644,716,11740,1435,7247,1311,2051,559,4705,842,17447,1516,26790,2175,28789,1606,33409,1637,35656,1425,26306,1056,22032,930,259201,5986,9460,1235,1224,519,10073,1574,6606,1072,2330,597,5187,966,14160,1526,28520,1563,33490,1787,39304,1440,40988,1295,32946,1193,34913,1268,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,660520,6453,76737,6396,37046,3664,2184,691,196,173,2301,805,1226,556,192,188,1209,593,9955,1507,6495,1608,4426,1164,3664,803,2424,824,1863,735,911,437,39691,3595,1544,814,370,247,2630,891,1605,679,372,286,1169,578,9915,1760,6608,1158,5115,1016,3430,829,2513,830,2219,675,2201,736,583783,8213,279808,5619,17811,1210,4104,962,22794,2596,9367,1433,3465,809,5185,953,17284,1482,50462,2331,50853,1814,36935,1206,30917,1256,20502,1045,10129,844,303975,4013,15724,1265,3845,934,19483,1572,10089,1327,2247,603,6725,963,19212,1662,57624,1947,53548,1878,42518,1579,36752,1185,24196,1070,12012,843,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,130321,4146,23981,3253,11366,1777,464,334,34,63,420,365,293,305,195,237,133,151,6566,1105,1456,615,720,458,581,344,269,174,183,141,52,89,12615,2301,724,568,163,156,904,662,152,163,187,202,180,103,3541,921,3190,1150,1437,568,664,324,769,392,583,399,121,200,106340,5139,52463,3405,4589,1183,945,683,4817,1259,2591,977,1574,666,1194,630,3928,774,8733,1426,9718,1457,7233,1395,3460,798,2684,704,997,309,53877,3031,3298,884,659,385,4872,889,2790,917,538,389,1454,615,4105,1083,8890,1192,11134,1417,7332,1074,5069,786,2451,696,1285,380,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,67455,3232,13960,2789,8161,1696,428,317,199,196,569,344,167,165,69,78,315,252,4049,841,1468,919,613,390,213,178,71,111,0,155,0,155,5799,1416,760,333,78,126,493,382,199,169,29,54,15,32,1851,765,1213,789,697,354,123,111,124,129,154,197,63,110,53495,3941,25599,2368,2336,591,341,281,2574,609,1417,685,341,202,654,322,1750,710,4599,956,4812,975,3321,743,2467,739,476,304,511,335,27896,2297,1935,734,91,102,2067,736,1034,599,201,147,838,583,2261,897,5836,819,5830,1163,4308,908,1858,647,1198,466,439,297,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,82702,2643,13042,3025,7563,2100,404,341,34,56,149,113,445,563,19,37,59,74,3364,1061,1744,987,471,386,453,269,336,338,85,99,0,168,5479,1557,380,306,45,73,575,494,277,189,323,405,66,72,1590,866,702,596,385,219,231,222,426,360,168,173,311,260,69660,3241,32488,2116,2401,494,814,555,2866,612,1556,659,586,260,550,356,3044,847,5543,1004,6317,747,3998,793,2421,398,1728,515,664,338,37172,1962,2523,553,563,303,2827,611,1704,521,294,234,1073,463,3635,603,6547,791,6279,618,5382,700,2830,530,2075,584,1440,650,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,58258,2852,7755,2019,2850,919,175,178,0,187,399,219,52,78,0,187,34,39,228,245,735,511,559,403,230,263,105,166,333,332,0,187,4905,1369,682,419,34,39,825,565,48,73,149,162,139,146,1060,508,852,474,781,431,154,158,100,138,81,121,0,187,50503,3228,23173,2008,1630,508,442,314,1299,387,1184,466,295,169,679,502,3361,743,3538,635,4442,890,2882,640,1674,600,1400,401,347,247,27330,2004,1247,475,332,246,1805,631,2075,705,124,130,628,361,1630,584,4596,781,5569,815,3370,815,2287,555,2846,985,821,417,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,79862,1899,13831,3915,6871,2045,540,489,287,206,935,516,160,166,0,204,111,133,1388,573,624,526,821,616,664,503,745,493,232,234,364,372,6960,2159,846,445,0,204,1044,552,114,137,0,204,139,182,662,581,1616,799,450,233,715,539,400,316,260,243,714,543,66031,3823,31478,2576,1410,628,849,563,2303,857,1014,593,350,384,573,341,3974,1075,6309,1448,4731,1082,4706,1133,3312,611,1156,468,791,341,34553,2157,1207,603,499,433,2317,921,1264,730,315,273,1225,511,3841,998,6334,1105,5597,1082,5471,1163,3019,484,1838,524,1626,591,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,379826,4627,28697,4349,13874,2741,797,629,156,116,1203,668,926,552,260,210,428,231,3379,981,2024,577,1276,591,1141,505,807,429,579,336,898,386,14823,2124,378,279,106,128,849,445,498,317,36,59,398,272,2802,741,2228,955,2073,808,1072,395,1686,661,936,426,1761,684,351129,6737,168788,4330,9963,1245,2987,965,13749,1581,7122,1034,2482,663,3334,831,11880,1296,27824,1360,27304,1295,24935,1172,18960,740,12683,814,5565,636,182341,3484,8631,1066,1726,672,12063,1315,6568,1259,1914,580,4282,583,11738,1185,30731,1484,32269,1403,29770,1035,21461,984,13838,768,7350,881,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,410252,4691,59179,6454,27089,3506,1852,760,38,62,2377,963,538,396,162,175,1006,517,5965,1437,5309,1240,3480,1016,2228,757,1609,589,998,313,1527,596,32090,3572,2021,745,357,322,1189,588,449,391,363,283,376,276,7948,1563,6760,1255,3810,1214,1725,573,2950,900,2532,644,1610,546,351073,6950,169236,4107,10910,1052,1856,648,12523,1282,6468,1168,2197,570,4190,843,12017,1299,33122,1587,31534,1453,24332,1224,16959,739,8429,681,4699,586,181837,4014,9995,988,2310,798,13838,1656,5847,1135,2340,562,3546,741,10582,1594,38013,1625,34944,1467,28109,815,17514,1122,9286,780,5513,663,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,285809,3980,42606,5182,21484,3146,1558,681,130,212,1490,702,709,405,468,360,1204,453,6631,1227,3594,1006,1654,846,2017,801,973,431,721,364,335,235,21122,2783,897,476,342,324,1571,571,642,386,377,216,898,450,5401,1095,3864,925,2279,723,2008,716,1286,545,1262,531,295,222,243203,5881,116969,3677,6154,850,1583,470,11542,1362,5253,903,1803,493,2545,562,9231,1176,21243,1477,20631,1235,15933,1174,11369,965,6652,555,3030,409,126234,3216,7177,664,2329,830,8724,1061,6019,1092,1918,616,2790,748,9940,1203,21818,1686,22583,1328,17994,1099,13260,976,7493,725,4189,585,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,253270,4934,41464,5500,18754,2858,1726,712,298,284,2599,924,1595,713,333,302,587,343,3715,1204,2892,850,2003,768,1166,532,610,378,536,425,694,380,22710,3117,1843,658,671,376,3244,1165,1812,706,762,356,850,419,3776,1054,3882,932,2231,643,1392,602,1087,545,545,312,615,365,211806,5890,105083,3787,8053,1009,2126,683,9433,1399,4911,1027,1241,411,3552,528,10981,1454,22975,1425,17257,1036,12300,1189,6646,956,3818,799,1790,639,106723,3630,7298,1022,1650,636,9150,1290,3895,721,1062,351,3626,660,9355,1100,24455,1440,18141,1240,12748,1073,8128,841,5200,606,2015,515,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,111840,3586,16228,2492,7421,1539,469,311,62,105,239,210,187,149,215,239,114,113,3039,915,1888,715,415,278,127,122,118,115,408,344,140,129,8807,1668,169,180,0,182,368,336,0,182,41,68,131,157,3091,784,2182,782,1247,551,378,331,828,459,223,226,149,138,95612,3944,44961,2503,3796,756,808,639,4148,846,2025,658,642,378,1014,448,4254,801,7877,1358,9150,954,4885,683,3453,629,1783,505,1126,353,50651,2556,3023,808,486,343,4817,978,2604,734,503,467,964,316,3298,778,8950,1174,9695,1007,6528,1118,4969,841,3110,675,1704,624,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38114,2016,9660,2406,3960,1293,540,262,288,244,307,234,100,160,0,155,0,155,1116,517,550,368,635,396,137,128,145,207,142,216,0,155,5700,1360,367,289,138,142,736,367,103,135,180,197,112,157,926,458,1385,629,573,429,397,298,652,520,40,74,91,156,28454,2504,14510,1480,974,349,202,229,1074,411,285,199,149,135,436,305,1325,526,3728,735,3050,644,1235,414,1406,405,564,251,82,119,13944,1472,546,277,229,169,922,393,532,347,106,114,308,265,1271,333,2598,634,2452,515,1997,536,1486,422,1284,484,213,194,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,229768,4438,21626,2829,8688,1674,365,271,48,76,669,429,264,242,143,175,83,102,1863,811,868,432,855,564,1199,663,1169,557,842,461,320,206,12938,1884,365,419,0,204,490,372,259,255,240,169,337,304,1669,747,2125,835,2142,749,1831,646,1693,456,1015,394,772,432,208142,5325,93992,3286,3683,764,1596,562,5467,929,3630,896,454,268,2570,519,6408,956,16232,1025,14989,950,13806,874,11774,929,8930,554,4453,346,114150,2876,3274,698,867,522,5642,864,3524,841,1354,493,1585,520,7273,755,17384,1240,17927,989,18242,992,16993,858,12990,602,7095,328,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,32249,1963,3574,1291,1741,666,81,121,0,184,137,188,164,184,0,184,65,116,711,337,357,269,49,84,46,78,131,148,0,184,0,184,1833,896,0,184,0,184,0,184,44,75,0,184,38,65,533,412,354,371,452,339,257,309,111,124,44,74,0,184,28675,2157,13709,1447,884,495,414,359,1119,549,682,400,299,219,384,315,730,432,2396,591,3367,691,1245,508,1231,474,642,307,316,240,14966,1347,768,312,289,283,1068,395,960,362,22,36,661,378,719,553,3103,903,3180,725,1692,606,1275,328,867,336,362,295,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,836057,6199,59591,6426,28580,3723,1259,519,340,281,1746,632,1334,518,152,151,829,481,5566,1111,4591,1538,3504,1054,2600,626,3048,923,2237,726,1374,605,31011,3732,1077,485,561,430,1870,693,1472,566,454,497,547,325,4940,1255,4430,1075,4422,1027,3605,925,2188,581,3110,895,2335,783,776466,8650,376892,5321,24677,1465,4684,900,31989,1919,13675,1627,5006,934,9179,1072,23227,1632,60896,1906,70975,1296,55947,1136,40960,1300,23721,1267,11956,995,399574,5013,22097,1636,5260,1050,29336,2099,16001,1639,4027,820,9956,930,24197,1590,64382,1515,76291,1469,58872,1222,46923,1073,27793,1392,14439,1274,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
