GEO_ID,B24010D_001E,B24010D_001M,B24010D_002E,B24010D_002M,B24010D_003E,B24010D_003M,B24010D_004E,B24010D_004M,B24010D_005E,B24010D_005M,B24010D_006E,B24010D_006M,B24010D_007E,B24010D_007M,B24010D_008E,B24010D_008M,B24010D_009E,B24010D_009M,B24010D_010E,B24010D_010M,B24010D_011E,B24010D_011M,B24010D_012E,B24010D_012M,B24010D_013E,B24010D_013M,B24010D_014E,B24010D_014M,B24010D_015E,B24010D_015M,B24010D_016E,B24010D_016M,B24010D_017E,B24010D_017M,B24010D_018E,B24010D_018M,B24010D_019E,B24010D_019M,B24010D_020E,B24010D_020M,B24010D_021E,B24010D_021M,B24010D_022E,B24010D_022M,B24010D_023E,B24010D_023M,B24010D_024E,B24010D_024M,B24010D_025E,B24010D_025M,B24010D_026E,B24010D_026M,B24010D_027E,B24010D_027M,B24010D_028E,B24010D_028M,B24010D_029E,B24010D_029M,B24010D_030E,B24010D_030M,B24010D_031E,B24010D_031M,B24010D_032E,B24010D_032M,B24010D_033E,B24010D_033M,B24010D_034E,B24010D_034M,B24010D_035E,B24010D_035M,B24010D_036E,B24010D_036M,B24010D_037E,B24010D_037M,B24010D_038E,B24010D_038M,B24010D_039E,B24010D_039M,B24010D_040E,B24010D_040M,B24010D_041E,B24010D_041M,B24010D_042E,B24010D_042M,B24010D_043E,B24010D_043M,B24010D_044E,B24010D_044M,B24010D_045E,B24010D_045M,B24010D_046E,B24010D_046M,B24010D_047E,B24010D_047M,B24010D_048E,B24010D_048M,B24010D_049E,B24010D_049M,B24010D_050E,B24010D_050M,B24010D_051E,B24010D_051M,B24010D_052E,B24010D_052M,B24010D_053E,B24010D_053M,B24010D_054E,B24010D_054M,B24010D_055E,B24010D_055M,B24010D_056E,B24010D_056M,B24010D_057E,B24010D_057M,B24010D_058E,B24010D_058M,B24010D_059E,B24010D_059M,B24010D_060E,B24010D_060M,B24010D_061E,B24010D_061M,B24010D_062E,B24010D_062M,B24010D_063E,B24010D_063M,B24010D_064E,B24010D_064M,B24010D_065E,B24010D_065M,B24010D_066E,B24010D_066M,B24010D_067E,B24010D_067M,B24010D_068E,B24010D_068M,B24010D_069E,B24010D_069M,B24010D_070E,B24010D_070M,B24010D_071E,B24010D_071M,B24010D_072E,B24010D_072M,B24010D_073E,B24010D_073M,NAME,B24010D_001MA,B24010D_001EA,B24010D_002MA,B24010D_002EA,B24010D_003MA,B24010D_003EA,B24010D_004EA,B24010D_004MA,B24010D_005EA,B24010D_005MA,B24010D_006MA,B24010D_006EA,B24010D_007MA,B24010D_007EA,B24010D_008MA,B24010D_008EA,B24010D_009EA,B24010D_009MA,B24010D_010EA,B24010D_010MA,B24010D_011MA,B24010D_011EA,B24010D_012MA,B24010D_012EA,B24010D_013MA,B24010D_013EA,B24010D_014MA,B24010D_014EA,B24010D_015MA,B24010D_015EA,B24010D_016EA,B24010D_016MA,B24010D_017EA,B24010D_017MA,B24010D_018EA,B24010D_018MA,B24010D_019EA,B24010D_019MA,B24010D_020EA,B24010D_020MA,B24010D_021MA,B24010D_021EA,B24010D_022MA,B24010D_022EA,B24010D_023MA,B24010D_023EA,B24010D_024MA,B24010D_024EA,B24010D_025MA,B24010D_025EA,B24010D_026EA,B24010D_026MA,B24010D_027EA,B24010D_027MA,B24010D_028EA,B24010D_028MA,B24010D_029EA,B24010D_029MA,B24010D_030EA,B24010D_030MA,B24010D_031EA,B24010D_031MA,B24010D_032MA,B24010D_032EA,B24010D_033MA,B24010D_033EA,B24010D_034MA,B24010D_034EA,B24010D_035MA,B24010D_035EA,B24010D_036EA,B24010D_036MA,B24010D_037EA,B24010D_037MA,B24010D_038EA,B24010D_038MA,B24010D_039EA,B24010D_039MA,B24010D_040EA,B24010D_040MA,B24010D_041MA,B24010D_041EA,B24010D_042EA,B24010D_042MA,B24010D_043MA,B24010D_043EA,B24010D_044MA,B24010D_044EA,B24010D_045MA,B24010D_045EA,B24010D_046EA,B24010D_046MA,B24010D_047EA,B24010D_047MA,B24010D_048EA,B24010D_048MA,B24010D_049EA,B24010D_049MA,B24010D_050EA,B24010D_050MA,B24010D_051MA,B24010D_051EA,B24010D_052MA,B24010D_052EA,B24010D_053EA,B24010D_053MA,B24010D_054MA,B24010D_054EA,B24010D_055MA,B24010D_055EA,B24010D_056EA,B24010D_056MA,B24010D_057EA,B24010D_057MA,B24010D_058EA,B24010D_058MA,B24010D_059EA,B24010D_059MA,B24010D_060EA,B24010D_060MA,B24010D_061EA,B24010D_061MA,B24010D_062EA,B24010D_062MA,B24010D_063EA,B24010D_063MA,B24010D_064EA,B24010D_064MA,B24010D_065MA,B24010D_065EA,B24010D_066MA,B24010D_066EA,B24010D_067MA,B24010D_067EA,B24010D_068MA,B24010D_068EA,B24010D_069MA,B24010D_069EA,B24010D_070MA,B24010D_070EA,B24010D_071EA,B24010D_071MA,B24010D_072EA,B24010D_072MA,B24010D_073EA,B24010D_073MA,state
0400000US13,194819,4968,105574,3539,57157,3737,20286,2781,15220,2666,5066,1214,24988,2521,18106,2187,5271,1305,1611,830,7498,1619,1432,761,400,301,4271,941,1395,824,4385,1122,3664,993,721,523,12941,2050,466,462,148,171,84,107,64,138,6611,1376,1585,647,4131,1252,19142,2618,13367,2415,5775,1315,5184,1349,193,243,2036,946,2955,883,11150,1623,7447,1311,1974,800,1729,677,89245,3271,39849,2812,13147,1878,6484,1397,6663,1480,9024,1554,7265,1362,676,324,1083,525,9482,1451,375,296,952,469,6815,1254,1340,554,8196,1541,5972,1380,2224,764,20488,2471,2654,1050,0,214,0,214,0,214,7445,1880,925,446,9464,1992,21904,2604,11798,2031,10106,1420,83,102,0,214,0,214,83,102,6921,1465,5298,1201,843,502,780,506,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,281986,7033,137916,4461,38278,3001,19620,2349,12157,1939,7463,1529,8115,1539,2678,845,4411,1065,1026,441,6679,929,1354,452,858,344,2605,624,1862,491,3864,760,3037,677,827,283,36801,2888,931,421,4487,1004,3092,887,1395,454,14465,2017,14191,2199,2727,640,24440,1898,12389,1387,12051,1447,22441,2473,1109,439,12745,1920,8587,1449,15956,1674,6795,1136,5976,1146,3185,836,144070,4197,49982,2662,18976,1785,10343,1408,8633,1381,3727,904,1407,493,1079,564,1241,584,17670,1699,2744,743,2058,805,10490,1238,2378,641,9609,1251,7064,980,2545,655,34757,2807,5903,1157,694,435,504,339,190,222,10908,1684,10995,2164,6257,1041,50218,2950,20811,2284,29407,2103,2032,762,1342,633,331,267,359,255,7081,1427,4412,1183,1315,516,1354,560,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,344282,5740,181555,4081,105252,3800,35124,2557,23858,2327,11266,1908,43778,2746,28864,2439,10337,1579,4577,1138,12501,1750,1266,526,1436,495,7561,1321,2238,660,13849,1647,11194,1520,2655,743,17663,1919,2037,716,1487,542,743,350,744,343,7833,1412,2043,1146,4263,973,32861,2614,18526,2248,14335,1680,5669,1206,43,113,2514,819,3112,852,20110,2033,11690,1625,6207,1430,2213,716,162727,4455,90552,3935,25583,2368,13202,1878,12381,1757,16065,1867,9907,1624,2267,669,3891,1032,17735,1849,1568,542,1834,673,11205,1470,3128,719,31169,3024,24661,2632,6508,1373,29599,2602,6627,1416,106,125,0,182,106,125,7442,1152,2094,699,13330,2168,32493,2663,14857,1786,17636,2160,596,383,136,161,277,299,183,183,9487,1591,7080,1365,755,645,1652,644,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,61516,2866,33402,2200,20016,2321,4293,1325,3093,909,1200,692,6829,1305,2413,838,3261,738,1155,537,5530,1298,533,416,0,189,4505,1233,492,325,3364,1017,3198,981,166,175,3244,886,123,150,251,221,198,208,53,96,1256,544,86,81,1528,633,4493,1205,2916,862,1577,825,740,382,0,189,536,308,204,208,4909,1251,2858,1025,1161,657,890,484,28114,1841,14401,1689,2856,822,1669,585,1187,549,3221,983,1417,690,935,481,869,511,4163,863,448,316,132,198,2938,753,645,411,4161,1062,3626,1072,535,314,6190,1325,405,300,83,132,15,27,68,128,3137,927,60,66,2505,804,4849,831,2043,632,2806,842,178,196,137,189,41,71,0,189,2496,759,1772,616,299,335,425,336,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,33163,2663,17538,1979,8013,1632,988,563,602,459,386,270,4178,1049,3150,950,714,487,314,271,2265,942,307,227,0,155,1958,919,0,155,582,335,582,335,0,155,2187,843,136,175,106,124,0,155,106,124,1384,744,417,248,144,147,2448,896,554,301,1894,789,607,352,144,179,40,66,423,299,4283,961,3555,885,160,211,568,301,15625,1676,6729,1139,1527,710,795,493,732,449,1824,743,1636,727,0,155,188,198,2395,743,103,121,54,91,2102,717,136,210,983,467,684,379,299,258,3556,873,730,418,16,28,16,28,0,155,1506,628,132,132,1172,550,2285,610,1317,580,968,390,0,155,0,155,0,155,0,155,3055,953,2323,774,16,30,716,513,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38879,2414,19846,1763,9776,1179,1810,574,1462,472,348,331,4485,864,2603,685,1025,492,857,460,1988,580,244,212,0,168,1598,469,146,210,1493,505,1285,498,208,199,1746,579,0,168,202,161,146,134,56,96,866,485,292,208,386,250,2189,916,1326,651,863,551,1522,694,0,168,529,439,993,561,4613,1021,3632,903,312,228,669,354,19033,1376,6942,1150,1701,540,746,378,955,382,1110,473,303,244,477,365,330,221,2228,665,166,192,86,112,1708,641,268,194,1903,686,1149,560,754,362,5794,1030,743,403,134,178,134,178,0,168,2000,621,423,312,2494,827,2845,714,1864,662,981,484,238,228,50,86,188,217,0,168,3214,804,2827,782,0,168,387,189,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,29058,2468,15221,1653,7670,1349,2588,839,1673,626,915,572,2800,972,1787,855,735,432,278,201,1274,489,23,37,0,187,1107,501,144,179,1008,418,913,387,95,105,1961,650,117,138,0,187,0,187,0,187,1402,581,38,65,404,329,2893,1002,1301,546,1592,761,241,267,0,187,188,250,53,93,2456,660,1552,610,480,400,424,312,13837,1750,6290,1097,1734,792,1095,608,639,432,562,345,253,255,261,175,48,64,2270,625,182,165,35,48,1731,452,322,348,1724,617,1579,572,145,186,2191,741,627,423,0,187,0,187,0,187,623,398,156,140,785,456,4210,1234,1730,728,2480,1091,0,187,0,187,0,187,0,187,1146,528,895,485,25,41,226,218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41183,2260,23058,1832,10316,2227,1576,593,980,459,596,427,4545,1262,1855,1047,1873,874,817,492,2597,1015,361,268,311,459,1556,790,369,277,1598,599,1494,596,104,123,4054,1238,239,238,0,204,0,204,0,204,2435,1074,195,193,1185,507,2947,1027,1825,885,1122,494,3433,1068,1633,723,790,484,1010,532,2308,845,1687,758,343,363,278,189,18125,1642,6359,1343,1776,819,808,559,968,571,585,388,201,208,64,112,320,322,1601,587,199,188,403,223,845,441,154,187,2397,842,2030,748,367,265,6523,1331,203,199,0,204,0,204,0,204,2110,877,217,187,3993,1081,3513,915,1898,591,1615,707,396,356,396,356,0,204,0,204,1334,650,1019,582,0,204,315,296,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,202549,4838,104412,3153,62289,2927,20190,2269,13647,1923,6543,1220,27616,2420,13975,1912,6457,1116,7184,1322,8819,1453,855,489,1636,594,4486,1054,1842,619,5664,1135,4813,1090,851,359,12668,1877,571,326,1793,660,935,426,858,462,5940,1183,2090,1042,2274,850,16186,2020,10582,1850,5604,1089,4470,1079,0,195,1420,549,3050,997,8799,1569,3348,906,4373,956,1078,583,98137,3333,57493,2823,17300,1708,9137,1358,8163,1200,14067,1543,6895,1067,1553,842,5619,1040,13762,1735,1020,537,1493,505,8831,1520,2418,810,12364,1759,9683,1527,2681,857,17208,1871,1427,649,459,312,302,271,157,193,6106,1275,2227,961,6989,1204,19652,2224,8360,1394,11292,1559,201,195,29,54,53,88,119,140,3583,884,2525,830,227,170,831,548,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,221678,4469,116441,3129,68339,3252,16834,2026,12441,1825,4393,1036,36131,2552,22156,2373,7441,1464,6534,1057,10031,1554,1105,554,515,368,6860,1328,1551,638,5343,1144,4294,1038,1049,441,15494,2424,1031,583,332,220,287,208,45,74,9627,1976,1884,705,2620,745,16723,2156,9177,1859,7546,1286,4111,1168,0,200,1821,956,2290,627,11774,1798,7739,1285,2217,934,1818,814,105237,3171,60157,3262,21225,2436,11999,1701,9226,1641,16201,1621,8251,1368,2170,636,5780,1120,13206,1462,1802,801,1002,537,8903,1325,1499,522,9525,1474,7621,1250,1904,675,17225,1805,2772,1083,354,296,354,296,0,200,5574,1167,1954,663,6571,1377,19274,1938,7891,1342,11383,1562,498,471,240,393,258,297,0,200,8083,1630,7126,1527,170,268,787,446,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,140203,3660,78330,2509,53231,2656,14331,1792,10095,1477,4236,1013,23399,1973,9851,1758,11571,1772,1977,577,8586,1387,798,474,88,97,6385,1136,1315,751,6915,1154,6264,1138,651,393,7098,1404,236,161,1000,577,657,442,343,345,3610,823,665,361,1587,727,6884,1325,3522,849,3362,774,1304,768,0,167,417,299,887,655,9813,1731,7513,1652,812,364,1488,619,61873,2558,33374,2275,7968,1343,4284,1062,3684,744,8135,1120,3846,840,2926,771,1363,524,6691,1122,288,194,412,298,5292,936,699,318,10580,1295,8824,1238,1756,586,10254,1521,1855,716,40,69,0,167,40,69,4283,966,496,319,3580,843,11318,1342,5096,1174,6222,1088,414,386,375,380,0,167,39,63,6513,1346,5884,1259,75,96,554,423,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,128866,3519,68456,2370,31716,2398,9789,1640,7437,1490,2352,767,13579,1629,9799,1282,2307,657,1473,546,5838,1330,852,434,775,544,3520,1014,691,554,2510,740,1965,704,545,327,10445,1484,1127,468,1518,685,957,524,561,410,3033,843,2398,894,2369,878,8485,1417,4072,999,4413,865,2484,856,302,317,273,196,1909,769,15326,2030,11229,1733,733,378,3364,866,60410,2421,26977,2142,7299,1004,2834,630,4465,871,5699,1102,3463,789,877,575,1359,527,7203,1155,1342,587,497,376,4252,832,1112,449,6776,1179,4433,961,2343,783,13706,2003,2985,1039,346,376,329,375,17,29,3281,828,1446,515,5648,1209,11815,1636,4844,989,6971,1352,384,279,166,198,0,143,218,212,7528,1393,6190,1361,113,126,1225,513,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,55127,2563,28914,1713,15310,1636,4826,1228,3187,1078,1639,568,6298,962,4464,752,678,343,1156,505,2294,768,218,219,0,182,1908,697,168,176,1892,657,1752,648,140,171,4739,1214,341,381,555,457,84,101,471,441,1954,725,762,444,1127,501,4305,1183,2600,790,1705,725,1543,629,203,204,577,353,763,510,3017,908,2102,806,489,375,426,289,26213,1886,15147,1619,4473,965,2497,658,1976,663,3013,864,2094,821,163,172,756,360,3064,900,240,242,189,178,2384,815,251,226,4597,808,4190,814,407,229,5378,937,478,271,397,336,337,323,60,98,1714,594,323,240,2466,826,3123,737,1607,623,1516,584,132,167,0,182,132,167,0,182,2433,780,1803,714,262,280,368,360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
