GEO_ID,B19001B_001E,B19001B_001M,B19001B_002E,B19001B_002M,B19001B_003E,B19001B_003M,B19001B_004E,B19001B_004M,B19001B_005E,B19001B_005M,B19001B_006E,B19001B_006M,B19001B_007E,B19001B_007M,B19001B_008E,B19001B_008M,B19001B_009E,B19001B_009M,B19001B_010E,B19001B_010M,B19001B_011E,B19001B_011M,B19001B_012E,B19001B_012M,B19001B_013E,B19001B_013M,B19001B_014E,B19001B_014M,B19001B_015E,B19001B_015M,B19001B_016E,B19001B_016M,B19001B_017E,B19001B_017M,NAME,B19001B_001MA,B19001B_001EA,B19001B_002EA,B19001B_002MA,B19001B_003EA,B19001B_003MA,B19001B_004EA,B19001B_004MA,B19001B_005MA,B19001B_005EA,B19001B_006MA,B19001B_006EA,B19001B_007MA,B19001B_007EA,B19001B_008EA,B19001B_008MA,B19001B_009EA,B19001B_009MA,B19001B_010MA,B19001B_010EA,B19001B_011MA,B19001B_011EA,B19001B_012MA,B19001B_012EA,B19001B_013EA,B19001B_013MA,B19001B_014EA,B19001B_014MA,B19001B_015MA,B19001B_015EA,B19001B_016MA,B19001B_016EA,B19001B_017MA,B19001B_017EA,state
0400000US20,66814,2893,10477,1642,5132,1216,3897,1088,6130,1404,4300,1200,3220,796,3215,1113,3597,1001,3343,857,5127,1170,5623,1397,5891,1405,2850,846,2371,950,900,430,741,387,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,138413,4056,22068,2566,13985,2213,11693,1877,9268,1760,10126,1539,8716,1511,8505,1640,8993,1826,5248,1227,8833,1596,7988,1420,10544,1584,4778,1110,2922,997,2640,868,2106,763,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,526582,7212,95159,5504,52812,2941,50312,4023,44409,2920,32892,3195,33357,3065,24953,2616,21588,2428,21469,2106,33238,3125,36275,3086,38127,3065,20058,2142,8475,1411,8071,1388,5387,1262,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,628549,6969,51009,3960,27881,2448,26900,2719,23708,2744,26337,2649,27879,2312,23158,2584,28000,3076,23832,2600,51450,3523,65142,4045,88528,4663,55589,3735,36895,3114,43008,2917,29233,2450,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,165581,4118,19402,2273,14949,2271,8943,1555,7042,1116,8603,1811,10537,2063,9995,1608,7527,1522,6185,1188,11577,1658,15360,1939,17064,2054,10704,1515,6576,1315,6165,1288,4952,1106,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,513221,6436,91917,4793,46597,3406,39616,3226,36737,2955,32329,2820,35816,3062,28493,2539,23048,2689,20867,2698,36727,2694,40163,3000,35589,2475,19539,2312,10450,1601,9365,1442,5968,1218,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,106147,3147,16631,2355,9126,1834,10544,1734,9488,1973,6781,1241,6201,1305,6046,1215,5332,1047,4538,1173,7614,1706,6397,1337,7560,1379,3780,973,2033,858,2588,970,1488,668,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,395491,5567,75176,4108,39225,2955,37356,3174,34264,3114,26728,2508,24246,2486,21832,2765,20734,2315,13593,1887,24563,2439,29899,3222,24814,2927,12891,1861,4830,1083,3567,1004,1773,558,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,269377,4472,36583,3364,25669,2427,19646,2478,21248,2508,17984,2366,17287,2190,14696,2056,10961,1639,13925,2216,21251,2297,22493,2643,22826,2156,11958,1663,4704,1168,5947,1341,2199,655,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,33244,1684,5077,1052,3453,878,2460,749,2231,742,2394,791,2355,751,2102,686,1286,647,1164,587,2101,622,2724,735,3097,904,1293,502,928,503,542,303,37,62,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,89144,2841,11881,1887,6619,1373,5600,1137,5818,1402,5846,1314,6350,1347,4403,1183,4841,1310,5363,1343,6046,1357,8556,1485,8719,1497,3826,1019,1890,615,1764,584,1622,615,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,6465,1043,803,498,527,507,522,469,530,521,497,385,111,182,432,372,153,185,56,99,217,205,632,482,768,396,872,455,0,184,142,185,203,195,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,418924,6269,48024,3474,25997,2737,25327,2182,22777,2384,20448,2084,23024,2569,17069,2071,17114,2218,17479,2321,35837,3388,38812,3230,47823,3711,29629,2766,19518,1810,17642,1870,12404,1583,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,18323,1721,2840,1081,1741,798,1693,823,1026,644,962,487,1135,653,425,281,899,767,489,334,1018,461,1158,665,2048,987,713,490,584,432,645,519,947,619,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1064839,10595,143937,5906,77783,4719,64273,4319,55758,4062,58514,4278,54522,3468,48574,3894,43589,3747,41454,3079,74355,5085,95565,4714,110439,5214,75425,4275,44222,2976,45392,2879,31037,2398,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,814786,8023,106964,5780,74174,4833,68826,4658,60853,4465,55315,4131,61202,4149,44222,2844,43683,3729,37185,3700,60127,3894,66695,4170,65119,3878,33119,3038,16629,2238,12005,2156,8668,1671,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,571667,6646,103409,5083,55718,3930,48000,3324,43060,3990,38505,3475,38466,3256,30220,2827,25088,2807,22455,2711,37538,2779,41321,3374,43084,3434,21521,2449,10249,1707,8021,1494,5012,1219,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,108390,2654,16749,1995,9322,1337,7330,1321,10839,1657,7517,1365,6477,1006,5918,1078,5409,1116,3921,851,7616,1195,8909,1491,8681,1224,5528,1036,1212,460,1827,513,1135,467,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,26729,2085,4637,1237,2246,910,2567,1078,1782,940,1461,714,1396,722,1010,656,984,588,555,415,1876,828,2928,934,1903,710,1381,576,574,294,664,340,765,607,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,494426,7075,76762,4981,43059,3077,41383,3396,32316,2962,29281,1962,32080,3273,26443,2516,22604,2291,19847,2787,38575,3085,37165,2936,42046,3506,22795,2568,12488,1989,10572,1711,7010,1253,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,24612,1984,3071,842,2472,843,1662,847,961,457,1224,654,2207,907,1389,673,878,424,1692,931,1257,598,1743,749,3088,961,886,447,961,570,630,385,491,377,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,488043,6485,67678,4095,50395,3737,42897,3314,38841,3551,34119,3280,32692,3035,29093,2821,26802,2436,17556,1771,35507,2860,41286,3231,35470,3189,17421,2267,8711,1824,5576,1240,3999,918,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,408336,6073,55499,4023,34757,3016,31293,2758,29314,2844,27595,3193,27771,2820,23150,2611,19436,2672,20953,2628,30913,3178,34634,2822,33485,3350,18432,2323,9471,1706,6490,1287,5143,1061,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1191459,12677,134285,7057,86335,5054,81033,5387,74366,4589,70756,4161,75699,4885,59750,3705,62767,5171,53746,3949,94023,5568,110767,7154,119268,5516,72078,4819,33735,3398,35859,3099,26992,3059,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,9850,1305,886,574,656,383,629,412,758,587,894,588,455,423,575,474,563,334,233,204,492,361,1585,1007,766,623,389,309,552,545,140,148,277,244,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,578721,7197,60849,3796,38710,3824,33555,2894,34629,3419,35046,3343,29469,2838,29601,3095,29863,2960,21485,2297,43333,3778,53526,3950,65628,4560,36500,2941,23271,2213,23703,2365,19553,2075,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,92960,3908,9877,1985,4879,1369,6352,1356,4557,1233,5654,1432,4893,1239,4823,965,4701,1120,3619,1146,7297,1804,9772,1713,11301,2102,6195,1526,3907,1231,3256,955,1877,638,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26408,2373,4601,1274,2162,614,1737,714,1915,903,2519,912,1241,550,1249,631,1593,670,1132,384,1678,684,2660,851,1506,546,1032,502,666,457,391,365,326,191,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,128160,3314,21424,1881,12936,1774,9541,1557,12329,2100,9185,1396,9216,1431,7518,1674,6625,1241,4384,1058,9016,1603,9184,1264,8168,1227,4993,1027,1738,637,1228,476,675,303,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,128720,4949,38098,2835,17170,2267,13741,1962,10307,1657,7883,1319,8002,1164,5691,1115,4799,1062,3178,938,6345,1327,5747,1141,4439,1036,1685,571,701,391,318,298,616,320,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
