GEO_ID,B21001D_001E,B21001D_001M,B21001D_002E,B21001D_002M,B21001D_003E,B21001D_003M,B21001D_004E,B21001D_004M,B21001D_005E,B21001D_005M,B21001D_006E,B21001D_006M,B21001D_007E,B21001D_007M,B21001D_008E,B21001D_008M,B21001D_009E,B21001D_009M,B21001D_010E,B21001D_010M,B21001D_011E,B21001D_011M,B21001D_012E,B21001D_012M,B21001D_013E,B21001D_013M,B21001D_014E,B21001D_014M,B21001D_015E,B21001D_015M,B21001D_016E,B21001D_016M,B21001D_017E,B21001D_017M,B21001D_018E,B21001D_018M,B21001D_019E,B21001D_019M,B21001D_020E,B21001D_020M,B21001D_021E,B21001D_021M,B21001D_022E,B21001D_022M,B21001D_023E,B21001D_023M,B21001D_024E,B21001D_024M,B21001D_025E,B21001D_025M,B21001D_026E,B21001D_026M,B21001D_027E,B21001D_027M,B21001D_028E,B21001D_028M,B21001D_029E,B21001D_029M,B21001D_030E,B21001D_030M,B21001D_031E,B21001D_031M,B21001D_032E,B21001D_032M,B21001D_033E,B21001D_033M,NAME,B21001D_001EA,B21001D_001MA,B21001D_002MA,B21001D_002EA,B21001D_003MA,B21001D_003EA,B21001D_004MA,B21001D_004EA,B21001D_005EA,B21001D_005MA,B21001D_006EA,B21001D_006MA,B21001D_007MA,B21001D_007EA,B21001D_008EA,B21001D_008MA,B21001D_009MA,B21001D_009EA,B21001D_010MA,B21001D_010EA,B21001D_011MA,B21001D_011EA,B21001D_012EA,B21001D_012MA,B21001D_013MA,B21001D_013EA,B21001D_014EA,B21001D_014MA,B21001D_015MA,B21001D_015EA,B21001D_016MA,B21001D_016EA,B21001D_017EA,B21001D_017MA,B21001D_018MA,B21001D_018EA,B21001D_019EA,B21001D_019MA,B21001D_020MA,B21001D_020EA,B21001D_021EA,B21001D_021MA,B21001D_022MA,B21001D_022EA,B21001D_023EA,B21001D_023MA,B21001D_024MA,B21001D_024EA,B21001D_025EA,B21001D_025MA,B21001D_026EA,B21001D_026MA,B21001D_027MA,B21001D_027EA,B21001D_028EA,B21001D_028MA,B21001D_029MA,B21001D_029EA,B21001D_030EA,B21001D_030MA,B21001D_031MA,B21001D_031EA,B21001D_032EA,B21001D_032MA,B21001D_033MA,B21001D_033EA,state
0400000US13,297728,4061,141136,2901,51358,2218,1137,626,50221,2148,59552,1766,1485,667,58067,1810,16644,931,759,554,15885,1112,9498,854,696,376,8802,879,4084,614,366,311,3718,647,156592,2440,52820,2009,391,348,52429,2062,66388,1842,338,452,66050,1782,20753,1209,201,255,20552,1203,11489,1024,0,214,11489,1024,5142,753,0,214,5142,753,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,452730,7394,207326,4620,49776,2698,1239,536,48537,2758,65125,2353,3930,852,61195,2238,38432,1435,4292,890,34140,1555,28782,826,9601,1041,19181,1143,25211,667,12254,1152,12957,1052,245404,4145,48475,2227,244,203,48231,2246,76956,2284,544,421,76412,2317,43469,1441,84,102,43385,1445,35506,959,133,133,35373,966,40998,809,0,182,40998,809,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,17824,1532,6501,1046,2374,863,263,291,2111,821,2573,652,441,427,2132,656,641,356,57,98,584,335,692,468,130,147,562,387,221,154,73,111,148,116,11323,1294,4556,997,173,269,4383,1006,4219,810,68,123,4151,781,1438,447,244,371,1194,421,484,341,0,193,484,341,626,389,0,193,626,389,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,537315,4151,253762,3216,90761,2552,1042,507,89719,2565,96025,1645,1238,414,94787,1728,33364,908,600,266,32764,929,22405,745,817,356,21588,786,11207,691,801,385,10406,681,283553,2304,98386,2152,291,264,98095,2161,104751,2100,575,333,104176,2059,39304,902,48,101,39256,881,26476,983,136,138,26340,1046,14636,948,0,182,14636,948,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,105217,3044,50943,2095,24935,1553,129,172,24806,1541,18352,1424,280,271,18072,1399,3740,799,132,138,3608,799,2867,685,186,187,2681,642,1049,322,94,110,955,317,54274,1828,23245,1751,0,189,23245,1751,20596,1472,0,189,20596,1472,5937,722,63,106,5874,733,3090,830,0,189,3090,830,1406,418,0,189,1406,418,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,51272,2624,24836,1811,12274,1406,0,155,12274,1406,9037,1172,156,140,8881,1168,2538,754,94,155,2444,745,476,304,15,27,461,292,511,335,152,178,359,283,26436,1416,11642,1359,0,155,11642,1359,10958,1299,24,40,10934,1305,1982,646,0,155,1982,646,1352,498,0,155,1352,498,502,306,0,155,502,306,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,63456,1652,30816,1171,14406,988,137,186,14269,998,11220,571,638,472,10582,658,2713,256,81,80,2632,253,1813,520,38,68,1775,511,664,338,0,168,664,338,32640,1212,13004,1127,209,204,12795,1131,12277,831,0,168,12277,831,3365,393,0,168,3365,393,2243,587,111,179,2132,575,1751,640,0,168,1751,640,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,45052,2181,20212,1452,8332,1015,170,264,8162,1024,8021,1034,102,152,7919,1038,1779,607,111,115,1668,621,1733,394,178,193,1555,412,347,247,88,134,259,194,24840,1725,8690,1036,0,187,8690,1036,9898,970,64,111,9834,975,2387,580,0,187,2387,580,3044,1037,82,136,2962,1015,821,417,0,187,821,417,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,63238,1468,30494,1422,12748,1588,125,154,12623,1589,11146,1038,248,231,10898,1062,4057,740,168,186,3889,732,1388,508,31,52,1357,497,1155,507,51,84,1104,508,32744,1248,12582,1228,54,94,12528,1249,12233,1047,178,239,12055,1013,3419,469,0,204,3419,469,2098,565,30,55,2068,563,2412,769,0,204,2412,769,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,301571,3145,139952,2042,46435,1334,1236,531,45199,1454,53983,1542,2184,676,51799,1629,19809,720,994,470,18815,744,13262,809,583,297,12679,838,6463,552,755,399,5708,488,161619,1909,49449,1352,248,196,49201,1366,64991,1394,804,327,64187,1410,23147,661,69,114,23078,668,14774,673,126,153,14648,677,9258,519,127,152,9131,526,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,343265,2977,161090,1852,65099,1434,476,401,64623,1431,61758,1347,1128,552,60630,1455,18575,527,159,152,18416,577,9432,607,520,359,8912,590,6226,399,302,225,5924,465,182175,1971,73733,1404,519,441,73214,1423,68757,1212,69,117,68688,1207,20464,680,66,107,20398,681,11818,685,0,200,11818,685,7403,471,0,200,7403,471,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,224646,2907,107866,1991,43817,1863,365,328,43452,1939,40812,1263,344,209,40468,1234,12476,764,134,218,12342,777,7391,525,750,331,6641,562,3370,506,403,283,2967,473,116780,1924,44131,1442,0,167,44131,1442,44864,1522,137,152,44727,1483,14546,929,194,213,14352,917,8755,588,0,167,8755,588,4484,612,49,78,4435,623,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,185266,3695,88941,2487,42035,1773,376,256,41659,1783,32758,1283,721,565,32037,1404,7256,887,42,52,7214,886,4354,793,230,165,4124,798,2538,635,320,241,2218,601,96325,2090,44002,1431,55,88,43947,1439,34563,1302,255,222,34308,1283,9215,752,17,46,9198,755,5745,656,0,143,5745,656,2800,446,0,143,2800,446,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,23041,1866,11172,1388,4454,954,44,84,4410,950,4126,830,142,130,3984,836,1357,790,0,207,1357,790,734,349,59,102,675,363,501,358,74,101,427,340,11869,1245,3161,719,294,417,2867,578,5058,836,51,89,5007,821,1724,630,0,207,1724,630,1537,572,0,207,1537,572,389,239,0,207,389,239,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,87209,2588,39924,1807,18332,1915,780,535,17552,1821,14514,1097,519,462,13995,1187,3571,635,171,150,3400,673,2191,450,205,156,1986,440,1316,341,0,182,1316,341,47285,1669,18449,1289,103,175,18346,1270,17848,1505,0,182,17848,1505,5797,930,24,41,5773,921,3333,690,30,54,3303,684,1858,582,0,182,1858,582,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,193721,3014,84029,1813,25583,1204,995,553,24588,1205,30958,983,2050,637,28908,1145,12943,731,1474,562,11469,728,9772,517,1991,621,7781,681,4773,304,1557,459,3216,413,109692,2130,28817,1278,141,169,28676,1305,40095,1204,147,167,39948,1183,18775,779,42,68,18733,782,14027,538,0,204,14027,538,7978,365,64,108,7914,389,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,25679,1208,12301,798,5274,704,0,184,5274,704,4707,651,99,123,4608,634,1362,459,193,195,1169,460,642,307,0,184,642,307,316,240,159,185,157,138,13378,941,5138,803,0,184,5138,803,5581,771,0,184,5581,771,1386,311,0,184,1386,311,911,330,114,157,797,309,362,295,0,184,362,295,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,660597,4526,316894,2649,99915,1611,763,390,99152,1598,133117,1418,1630,680,131487,1551,44073,1007,588,369,43485,1064,26012,1031,904,446,25108,1047,13777,761,1147,493,12630,695,343703,2590,102986,1576,134,170,102852,1548,143329,1671,250,350,143079,1768,49111,945,103,171,49008,966,31077,1014,179,211,30898,1069,17200,982,71,126,17129,966,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22900,2128,9434,1354,3188,1160,33,59,3155,1155,3756,677,395,369,3361,594,1137,378,210,166,927,365,1098,553,275,277,823,504,255,223,48,81,207,202,13466,1320,3588,650,11,21,3577,651,5168,787,143,228,5025,809,2089,629,0,193,2089,629,1762,698,51,89,1711,691,859,401,0,193,859,401,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1352074,6892,634126,4132,222488,2973,2038,817,220450,3043,230385,2318,2608,673,227777,2395,95053,1063,910,348,94143,1115,54722,993,1827,557,52895,1241,31478,884,1400,447,30078,983,717948,4193,249006,2541,267,196,248739,2567,263550,2449,748,471,262802,2427,101953,1365,205,204,101748,1375,61744,1348,234,194,61510,1367,41695,735,82,136,41613,757,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,203679,3302,98098,2353,38749,1921,841,457,37908,1881,39902,1670,1372,590,38530,1739,10523,1284,313,284,10210,1274,6426,1001,343,240,6083,970,2498,856,86,108,2412,842,105581,2250,38079,1884,80,99,37999,1884,43132,1432,428,282,42704,1387,14082,1253,0,200,14082,1253,7345,987,0,200,7345,987,2943,690,0,200,2943,690,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,181212,3118,84459,2091,35228,1893,724,472,34504,1858,31588,1439,395,262,31193,1455,9371,808,312,305,9059,826,5571,797,202,159,5369,816,2701,579,117,151,2584,559,96753,2038,38026,1692,103,104,37923,1680,36095,1708,227,220,35868,1734,10701,927,0,187,10701,927,7817,876,0,187,7817,876,4114,592,0,187,4114,592,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,60087,1981,27301,1401,12111,1077,74,92,12037,1061,9675,625,382,222,9293,639,3135,499,105,106,3030,464,1578,379,65,67,1513,368,802,305,52,47,750,311,32786,1157,12772,1045,0,155,12772,1045,11663,722,25,44,11638,716,4661,465,65,108,4596,495,2423,489,0,155,2423,489,1267,330,0,155,1267,330,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,133049,3309,59379,2024,21936,1243,108,118,21828,1250,22814,1114,543,286,22271,1117,7561,693,501,279,7060,690,4476,543,472,288,4004,599,2592,481,625,310,1967,461,73670,2236,24190,1528,146,179,24044,1533,28430,1076,0,197,28430,1076,10876,873,84,131,10792,872,5931,599,0,197,5931,599,4243,566,91,152,4152,534,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
