GEO_ID,B01001B_001E,B01001B_001M,B01001B_002E,B01001B_002M,B01001B_003E,B01001B_003M,B01001B_004E,B01001B_004M,B01001B_005E,B01001B_005M,B01001B_006E,B01001B_006M,B01001B_007E,B01001B_007M,B01001B_008E,B01001B_008M,B01001B_009E,B01001B_009M,B01001B_010E,B01001B_010M,B01001B_011E,B01001B_011M,B01001B_012E,B01001B_012M,B01001B_013E,B01001B_013M,B01001B_014E,B01001B_014M,B01001B_015E,B01001B_015M,B01001B_016E,B01001B_016M,B01001B_017E,B01001B_017M,B01001B_018E,B01001B_018M,B01001B_019E,B01001B_019M,B01001B_020E,B01001B_020M,B01001B_021E,B01001B_021M,B01001B_022E,B01001B_022M,B01001B_023E,B01001B_023M,B01001B_024E,B01001B_024M,B01001B_025E,B01001B_025M,B01001B_026E,B01001B_026M,B01001B_027E,B01001B_027M,B01001B_028E,B01001B_028M,B01001B_029E,B01001B_029M,B01001B_030E,B01001B_030M,B01001B_031E,B01001B_031M,NAME,B01001B_001EA,B01001B_001MA,B01001B_002MA,B01001B_002EA,B01001B_003EA,B01001B_003MA,B01001B_004EA,B01001B_004MA,B01001B_005EA,B01001B_005MA,B01001B_006EA,B01001B_006MA,B01001B_007MA,B01001B_007EA,B01001B_008EA,B01001B_008MA,B01001B_009EA,B01001B_009MA,B01001B_010EA,B01001B_010MA,B01001B_011EA,B01001B_011MA,B01001B_012MA,B01001B_012EA,B01001B_013MA,B01001B_013EA,B01001B_014EA,B01001B_014MA,B01001B_015EA,B01001B_015MA,B01001B_016EA,B01001B_016MA,B01001B_017MA,B01001B_017EA,B01001B_018MA,B01001B_018EA,B01001B_019EA,B01001B_019MA,B01001B_020EA,B01001B_020MA,B01001B_021EA,B01001B_021MA,B01001B_022MA,B01001B_022EA,B01001B_023MA,B01001B_023EA,B01001B_024MA,B01001B_024EA,B01001B_025EA,B01001B_025MA,B01001B_026EA,B01001B_026MA,B01001B_027MA,B01001B_027EA,B01001B_028MA,B01001B_028EA,B01001B_029MA,B01001B_029EA,B01001B_030EA,B01001B_030MA,B01001B_031EA,B01001B_031MA,state
0400000US13,3197929,14494,1492440,8866,112742,3129,128590,6277,115724,5500,74862,2996,52312,3047,128074,3453,115317,3022,103691,3504,198473,3699,192961,3944,155445,2714,81514,2262,26188,1777,6547,1145,1705489,9555,108182,3530,117980,5936,121314,5562,74754,2657,53962,3121,136279,3789,121686,2867,124131,2858,245024,3566,231391,2630,194447,2408,109235,2382,45380,1880,21724,1836,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,29644,2122,19335,1691,677,385,515,314,283,268,439,408,781,440,3141,541,3006,642,2268,503,3989,575,1983,271,1136,324,817,338,93,157,207,317,10309,1299,709,348,769,583,832,408,218,169,500,307,1308,357,1418,313,1221,404,1338,361,1047,139,820,413,129,189,0,182,0,182,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1844624,9309,863161,6089,62103,2052,63105,3256,67005,3671,42026,1326,28177,1629,81001,2693,65947,1595,57019,1784,109467,2175,108996,2031,96755,1457,51610,1121,24259,1312,5691,1083,981463,5713,61416,2068,63740,2865,66185,3012,42208,1218,29372,2156,79969,2227,67446,1519,65283,1883,127644,1883,127620,1461,121926,1307,73419,1053,39829,1837,15406,1589,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,605660,8094,286428,4609,22154,1709,22061,2314,25689,2436,15248,1299,10295,1406,24358,1725,22127,2150,19804,1554,37080,1654,35221,1485,29978,1061,14258,724,6040,742,2115,556,319232,5508,22023,1662,25775,2266,21884,2555,15357,1347,9972,1573,26402,1941,23176,1620,24475,1685,40627,1896,39651,1704,36102,1190,19243,741,10262,885,4283,677,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,106610,4123,56904,2643,5088,810,5348,996,4474,1096,2627,682,2593,813,6253,1484,3726,932,4759,1073,8484,1467,7050,1327,4020,565,1089,411,1081,476,312,240,49706,3038,4418,1209,3605,963,6350,1233,2587,585,2422,823,4056,906,4333,862,4839,1061,5382,1071,4814,902,3873,596,1579,443,752,276,696,297,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,172109,4919,88583,3318,6472,1117,5984,1037,6857,1358,4605,1114,3970,989,8738,1622,6436,1161,7023,896,11808,1391,11151,1188,9056,695,4401,399,1738,306,344,203,83526,3273,5382,1053,7031,1528,7084,1640,3377,647,3900,861,5829,970,6594,1049,5674,876,9691,810,9324,827,9991,813,5442,531,2760,549,1447,476,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,355718,5355,180277,3758,11902,1628,14907,1787,11640,1648,8952,1141,6446,975,17438,1582,15273,1504,11146,1124,22227,1344,24427,1707,21296,1389,9761,1069,4029,731,833,347,175441,4138,11182,1529,11735,1610,11426,1667,6473,906,6503,1085,13923,1227,12750,1239,11967,1269,21663,1338,22192,1296,24075,1218,12682,926,6495,710,2375,578,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1502375,7155,713001,5378,55643,2461,60614,3085,57409,2951,36392,2004,24935,2543,63007,3118,50639,1844,52493,2756,86644,2917,82131,2601,80592,1335,41112,1320,16517,1402,4873,890,789374,5020,54968,2222,60829,3231,51913,3411,33524,2088,23042,2065,65455,2193,60070,2516,59146,2259,96091,2448,98179,2639,94644,1156,53406,1428,26150,1601,11957,1565,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14795,1718,9078,1376,508,342,1070,595,763,384,185,225,504,369,1331,846,145,174,795,520,1339,501,1258,614,731,381,160,190,289,308,0,163,5717,1087,450,319,1115,561,622,345,323,237,275,268,256,229,328,248,556,389,831,397,242,277,382,315,222,261,115,118,0,163,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1770161,10035,823495,5833,56377,2023,61503,3456,58160,3455,37031,1397,23883,1374,65480,2029,63817,1266,55561,1453,108295,2088,119724,1675,95577,1113,51532,926,20717,1034,5838,899,946666,6382,53915,2129,56749,3411,58892,3550,36742,1294,25759,1543,66353,2079,69153,1936,66116,1739,129252,1509,141560,1476,122847,1167,72631,1375,33047,1563,13650,1487,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,499357,8709,240665,4945,18239,1575,17515,2183,17989,2020,10881,913,8059,1058,24625,1867,20072,1291,16717,1572,32755,1922,30689,1394,24832,930,11901,916,4758,879,1633,594,258692,5527,16716,1450,16059,1721,18484,1603,11619,975,7907,886,22405,1846,22020,1442,19818,1516,34461,1856,33202,1358,28552,1082,15847,991,8288,849,3314,724,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1378111,9749,653387,5579,50887,1933,47126,3248,51014,3308,31651,1198,22530,1297,60891,1784,49905,1934,38801,1526,79127,2002,83483,1712,74448,899,41550,958,16576,1047,5398,862,724724,5941,46238,1863,45124,2641,47928,3089,31741,986,21582,1351,63681,2166,51183,1542,43795,971,93999,1385,94197,1513,89999,1139,55531,730,25877,1565,13849,1505,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,320267,5209,163998,3139,17404,1331,16913,1878,15874,1668,9137,813,5472,813,12581,1107,13111,1008,13156,1100,23403,1288,18925,1108,12035,964,4623,438,1059,271,305,237,156269,3287,15382,1106,16382,1590,15074,1932,6757,615,4843,928,13129,1299,13998,1140,13535,827,21477,1040,15541,1035,11556,533,6063,645,2251,404,281,214,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1128475,4848,527261,4630,39718,2761,48293,3067,42200,2537,29095,1800,24128,2248,43631,2346,36180,2219,31598,2705,67592,3462,60784,2926,58849,1363,31146,1774,11424,1485,2623,808,601214,4332,41806,2356,43134,2859,44746,2979,26619,1890,20091,2254,50994,2559,40659,2120,39547,2240,82912,2774,72435,2160,70253,1246,41206,1232,17889,1463,8923,1087,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,709969,6726,333075,4289,25113,1783,24084,2353,27293,2768,17355,1089,12145,1459,30609,1561,25078,1950,23112,1458,40865,1984,42596,2157,37734,973,17147,660,7530,696,2414,630,376894,4508,26926,1854,27681,3103,23326,2588,17124,1383,11258,1129,31641,1703,28250,1216,25192,1116,47168,1611,49086,1434,44545,967,25574,701,12964,1035,6159,969,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,90535,2978,45841,1799,2878,480,3858,834,3759,680,2799,412,1720,647,5498,869,3432,551,3977,682,5253,651,5817,646,4081,509,1683,220,876,247,210,223,44694,2048,4102,637,4154,776,3564,927,2093,395,1312,534,4298,652,3022,471,3334,586,5429,570,5117,586,4256,435,2346,347,1449,323,218,125,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,246720,4756,122531,3096,8191,1438,11000,1618,7664,1294,4925,534,3120,629,9898,1063,10509,823,8771,666,16955,651,17030,771,12819,742,7248,337,3798,480,603,365,124189,2886,8277,1080,8018,1349,8805,1253,5108,633,3357,599,9926,918,11020,861,9531,590,17046,921,15782,748,13345,550,8594,352,4131,495,1249,452,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21292,1989,10809,1259,745,287,440,326,846,439,313,290,742,363,922,533,627,387,755,474,1544,869,2306,640,937,510,431,291,68,131,133,173,10483,1604,540,431,918,571,1844,683,324,214,840,592,946,464,274,277,602,363,746,477,1637,599,875,427,834,361,103,154,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1198613,9845,568068,5957,38301,2036,38920,2468,40680,2498,26840,1507,18739,1597,49152,2029,43591,1885,39411,1467,77385,2078,80326,1553,63109,1371,32921,1059,14369,1079,4324,805,630545,6041,36983,2025,36293,2657,39220,2749,24620,1092,17482,1496,45607,1904,45334,1275,41385,1519,88133,1569,95081,1531,77327,1296,47705,1005,25236,1359,10139,1357,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,47873,3058,27360,2026,2110,769,2621,662,1244,674,270,275,528,340,3681,1115,1050,487,1491,758,4447,1034,4309,935,3442,1036,1649,798,303,264,215,214,20513,2523,941,474,1327,789,2558,853,1524,965,882,583,1776,882,1117,622,872,535,2422,842,1737,697,2612,747,1571,853,662,288,512,377,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3081333,16953,1433681,9194,104301,2547,98329,4074,99396,3990,66589,1923,44293,1689,124081,2598,120627,2830,99463,2651,176212,3094,197789,3254,162090,2152,89433,1799,39256,1709,11822,1528,1647652,10970,103229,3215,89010,4138,102599,4802,63811,2138,42070,1479,127329,2992,124699,2447,112375,2373,214414,3003,231404,2617,203969,2403,131021,1863,71047,2245,30675,2156,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2172492,10565,1018361,8048,71889,3575,76791,4508,80004,4462,47859,2512,38521,2744,90234,3273,69485,2759,61993,2635,128840,4054,135501,3558,119043,1596,65530,2018,26778,1926,5893,1150,1154131,5794,65629,2961,74201,3577,77647,4140,45173,2418,34584,2449,83644,3207,84767,2496,75372,2685,154905,3219,159466,2765,147233,1472,90581,1822,42650,2352,18279,1549,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,15681,1519,9883,1282,864,378,807,507,579,422,166,170,468,429,1995,671,1295,622,1271,646,1035,545,749,516,484,322,106,174,64,107,0,151,5798,1070,522,362,340,331,589,462,68,78,398,431,1264,833,790,365,408,367,219,203,584,318,456,464,151,196,9,15,0,151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1426291,11547,674791,6560,50743,2065,55451,2938,53661,2963,32472,1627,21391,1299,58587,2523,50287,1802,43070,2085,83290,2138,85298,2114,77558,1314,38708,937,18701,1257,5574,835,751500,7497,49489,2531,55051,3318,51882,3106,32047,1591,22732,1397,59664,2626,54801,1591,48880,1965,93227,2086,94127,1816,91535,1208,55128,1044,29268,1679,13669,1436,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,286314,5378,145793,3789,10378,1363,11354,1714,10756,1396,6644,646,6130,1018,13925,1092,12047,956,11085,1231,18113,1191,16916,1066,16305,927,8045,690,3280,485,815,318,140521,3312,8687,1426,8550,1288,10462,1568,5909,923,4643,729,12939,1142,11047,842,10157,1013,18933,1397,17691,1021,16561,763,9588,739,3902,462,1452,415,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,76980,3389,41639,2491,2884,653,2494,757,2510,592,1487,390,1124,388,4064,768,4320,962,3028,704,6018,1307,6053,951,4713,582,2078,526,711,234,155,139,35341,2082,1891,743,2646,644,2361,639,2239,881,764,420,2581,790,2765,545,3252,607,5381,897,4831,861,3689,638,1920,481,611,273,410,258,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
