GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001MA,B23002I_001EA,B23002I_002EA,B23002I_002MA,B23002I_003EA,B23002I_003MA,B23002I_004EA,B23002I_004MA,B23002I_005MA,B23002I_005EA,B23002I_006MA,B23002I_006EA,B23002I_007MA,B23002I_007EA,B23002I_008MA,B23002I_008EA,B23002I_009EA,B23002I_009MA,B23002I_010MA,B23002I_010EA,B23002I_011MA,B23002I_011EA,B23002I_012EA,B23002I_012MA,B23002I_013MA,B23002I_013EA,B23002I_014MA,B23002I_014EA,B23002I_015EA,B23002I_015MA,B23002I_016MA,B23002I_016EA,B23002I_017EA,B23002I_017MA,B23002I_018EA,B23002I_018MA,B23002I_019MA,B23002I_019EA,B23002I_020EA,B23002I_020MA,B23002I_021MA,B23002I_021EA,B23002I_022MA,B23002I_022EA,B23002I_023EA,B23002I_023MA,B23002I_024MA,B23002I_024EA,B23002I_025EA,B23002I_025MA,B23002I_026EA,B23002I_026MA,B23002I_027MA,B23002I_027EA,B23002I_028EA,B23002I_028MA,B23002I_029EA,B23002I_029MA,B23002I_030EA,B23002I_030MA,B23002I_031EA,B23002I_031MA,B23002I_032MA,B23002I_032EA,B23002I_033MA,B23002I_033EA,B23002I_034EA,B23002I_034MA,B23002I_035EA,B23002I_035MA,B23002I_036EA,B23002I_036MA,B23002I_037EA,B23002I_037MA,B23002I_038MA,B23002I_038EA,B23002I_039EA,B23002I_039MA,B23002I_040MA,B23002I_040EA,B23002I_041EA,B23002I_041MA,B23002I_042EA,B23002I_042MA,B23002I_043MA,B23002I_043EA,B23002I_044MA,B23002I_044EA,B23002I_045MA,B23002I_045EA,B23002I_046EA,B23002I_046MA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049MA,B23002I_049EA,B23002I_050MA,B23002I_050EA,B23002I_051MA,B23002I_051EA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054MA,B23002I_054EA,B23002I_055MA,B23002I_055EA,B23002I_056MA,B23002I_056EA,B23002I_057MA,B23002I_057EA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060MA,B23002I_060EA,B23002I_061EA,B23002I_061MA,B23002I_062EA,B23002I_062MA,B23002I_063MA,B23002I_063EA,B23002I_064MA,B23002I_064EA,B23002I_065MA,B23002I_065EA,B23002I_066MA,B23002I_066EA,B23002I_067EA,B23002I_067MA,B23002I_068MA,B23002I_068EA,B23002I_069MA,B23002I_069EA,B23002I_070EA,B23002I_070MA,B23002I_071MA,B23002I_071EA,B23002I_072EA,B23002I_072MA,B23002I_073EA,B23002I_073MA,B23002I_074MA,B23002I_074EA,B23002I_075EA,B23002I_075MA,B23002I_076MA,B23002I_076EA,B23002I_077MA,B23002I_077EA,B23002I_078EA,B23002I_078MA,B23002I_079MA,B23002I_079EA,state
0400000US13,635137,3083,335673,3098,34613,2867,11144,1744,960,442,10184,1720,8196,1543,1988,887,23469,2737,41996,3114,32554,2933,1053,475,31501,2943,29001,2741,2500,1231,9442,1577,221432,3378,201082,3843,4436,1285,196646,3822,190580,3801,6066,1511,20350,2510,24598,1415,17998,1580,0,214,17998,1580,17246,1606,752,526,6600,1091,4769,1126,2459,804,2359,776,100,131,2310,799,8265,1309,2000,749,1835,738,165,214,6265,1237,299464,2843,33435,2841,11074,1763,72,107,11002,1754,9707,1778,1295,761,22361,2683,33725,2186,22371,2114,18,26,22353,2112,20784,2181,1569,754,11354,1659,189379,2775,118672,4620,948,543,117724,4616,108847,4976,8877,1786,70707,4278,24052,1743,13974,1802,0,214,13974,1802,13247,1780,727,401,10078,1615,7495,1699,2109,1011,2109,1011,0,214,5386,1422,11378,1518,1373,679,1373,679,0,214,10005,1426,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,98262,655,52054,658,4683,676,1812,314,703,313,1109,382,1050,387,59,73,2871,717,8536,687,7830,786,1936,706,5894,1030,5426,1080,468,450,706,420,31250,675,26070,1253,3857,1015,22213,1494,20827,1570,1386,758,5180,1192,4325,161,2656,451,0,182,2656,451,2578,441,78,94,1669,460,1586,345,273,195,273,195,0,182,1313,370,1674,348,288,150,288,150,0,182,1386,324,46208,436,3440,442,1263,545,36,71,1227,537,941,443,286,229,2177,627,7058,624,4834,689,232,199,4602,697,4208,726,394,244,2224,833,26832,591,18627,1566,264,169,18363,1561,16980,1520,1383,809,8205,1470,5256,245,2596,645,0,182,2596,645,2574,631,22,49,2660,639,883,365,195,145,195,145,0,182,688,336,2739,391,421,337,421,337,0,182,2318,517,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,129917,1281,65687,1457,7728,1482,3774,1253,0,193,3774,1253,2747,1136,1027,660,3954,1275,8944,1306,7269,1218,61,26,7208,1220,6532,1173,676,571,1675,712,40267,1461,34537,1910,426,483,34111,1931,33018,1930,1093,616,5730,1346,5271,780,4421,890,0,193,4421,890,4152,892,269,261,850,482,1417,432,535,266,486,280,49,81,882,393,2060,759,229,268,229,268,0,193,1831,703,64230,1239,7984,1541,2881,945,15,31,2866,951,1788,708,1078,571,5103,1190,10581,1338,8392,1475,15,31,8377,1473,8222,1466,155,93,2189,855,35728,1588,26038,1907,288,299,25750,1949,24010,2094,1740,740,9690,1719,5215,835,3195,787,0,193,3195,787,3169,787,26,48,2020,826,2024,709,105,116,105,116,0,193,1919,713,2698,674,50,90,50,90,0,193,2648,655,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1523265,3254,781860,2859,76166,2516,30186,2388,182,271,30004,2376,21191,1933,8813,1467,45980,2688,90459,1469,73540,2100,592,601,72948,2272,64958,2320,7990,1653,16919,2059,482671,1474,441776,3443,537,351,441239,3405,418416,4005,22823,2551,40895,3179,78524,978,59009,1994,0,182,59009,1994,54963,2355,4046,1045,19515,1875,20651,1726,6617,1157,5965,1079,652,440,14034,1506,33389,1528,4305,1065,4249,1068,56,73,29084,1623,741405,2673,74283,2653,30930,2696,86,151,30844,2712,23337,2403,7507,1158,43353,2593,87479,1478,67167,2566,505,457,66662,2589,59659,2559,7003,1364,20312,2151,441425,1759,312996,5675,176,199,312820,5682,291408,6109,21412,2420,128429,5210,75848,1329,39922,2185,0,182,39922,2185,37286,2320,2636,892,35926,1848,22268,1806,4346,769,4078,741,268,285,17922,1821,40102,1808,3592,901,3263,878,329,235,36510,1678,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,286188,2494,148259,2697,16783,1672,7683,1433,35,124,7648,1452,6688,1351,960,552,9100,1278,20631,2064,16789,1986,0,189,16789,1986,15912,2067,877,428,3842,1011,89305,2290,81169,2941,227,346,80942,2943,77314,2828,3628,1007,8136,1689,12919,1245,9601,1145,0,189,9601,1145,9396,1122,205,198,3318,878,4390,958,1935,736,1584,648,351,479,2455,647,4231,702,480,284,391,248,89,113,3751,636,137929,2486,17271,1844,8003,1259,0,189,8003,1259,6009,1114,1994,951,9268,1499,17323,1195,12643,1428,0,189,12643,1428,11576,1443,1067,420,4680,1041,79719,2804,53953,2951,0,189,53953,2951,50613,3019,3340,791,25766,2372,13387,1488,7154,1476,0,189,7154,1476,7065,1490,89,81,6233,844,3608,955,961,596,961,596,0,189,2647,750,6621,1018,506,257,364,229,142,139,6115,1031,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,112756,1572,58600,1910,7731,1072,3913,775,1,3,3912,775,3100,685,812,412,3818,779,8948,1520,6949,1488,0,155,6949,1488,6382,1385,567,484,1999,725,34871,1803,32092,1915,47,69,32045,1911,29871,1825,2174,931,2779,920,4360,753,3300,671,0,155,3300,671,3253,666,47,94,1060,500,984,486,680,436,610,412,70,116,304,240,1706,509,259,194,255,194,4,8,1447,453,54156,1587,8574,1287,4346,1029,0,155,4346,1029,3969,942,377,297,4228,914,6864,994,4894,1028,0,155,4894,1028,4506,922,388,291,1970,588,31875,1447,23215,1527,59,94,23156,1538,21755,1596,1401,527,8660,1179,4524,857,1911,655,0,155,1911,655,1911,655,0,155,2613,700,542,286,111,121,111,121,0,155,431,250,1777,579,209,159,209,159,0,155,1568,540,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,217210,1483,113061,1611,13047,1345,7050,1393,553,366,6497,1319,5433,1234,1064,450,5997,917,16355,1627,12744,1494,299,267,12445,1407,11371,1538,1074,531,3611,1219,66873,1575,61489,1950,1611,536,59878,1935,57983,2028,1895,715,5384,1226,10853,858,7967,991,74,119,7893,996,7652,1020,241,236,2886,1044,2096,527,1012,496,1012,496,0,168,1084,438,3837,770,925,376,925,376,0,168,2912,754,104149,1560,10096,1323,4938,996,0,168,4938,996,3501,828,1437,562,5158,1114,14507,1208,11109,1421,340,424,10769,1340,9434,1253,1335,713,3398,998,61968,1584,45446,2643,262,262,45184,2633,42153,2451,3031,994,16522,2160,9797,807,5635,856,0,168,5635,856,5420,922,215,226,4162,816,3105,841,1081,535,941,472,140,237,2024,675,4676,740,70,113,70,113,0,168,4606,770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,93709,2345,50061,1957,5328,1099,1768,744,0,187,1768,744,1229,678,539,286,3560,1017,5946,957,5013,898,524,297,4489,874,4399,890,90,131,933,436,33085,1509,29376,1384,909,444,28467,1271,27171,1488,1296,717,3709,804,3625,715,2876,776,0,187,2876,776,2794,745,82,146,749,377,1126,329,545,314,313,263,232,178,581,310,951,445,210,265,210,265,0,187,741,379,43648,2058,6405,1206,2855,868,0,187,2855,868,2416,751,439,323,3550,778,5476,1298,4145,1162,0,187,4145,1162,3851,1151,294,258,1331,613,25334,1389,16881,1676,70,125,16811,1685,16040,1625,771,402,8453,1359,3414,752,2323,643,0,187,2323,643,2323,643,0,187,1091,441,1000,520,145,120,145,120,0,187,855,485,2019,631,25,36,25,36,0,187,1994,638,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,166806,2577,89495,2252,7566,1481,3412,1249,85,128,3327,1242,2041,790,1286,1183,4154,1147,8565,1187,7075,1273,769,459,6306,1212,6225,1203,81,115,1490,571,57826,2327,51569,2378,711,354,50858,2360,48935,2552,1923,1035,6257,1252,7999,958,6084,920,0,204,6084,920,5169,795,915,631,1915,696,2525,690,1114,436,1114,436,0,204,1411,543,5014,859,1198,433,1133,425,65,81,3816,769,77311,2601,6504,1365,1465,466,0,204,1465,466,1333,452,132,113,5039,1346,8528,1361,4480,1090,169,212,4311,1085,3765,890,546,491,4048,1161,44190,2335,29951,2526,0,204,29951,2526,28039,2607,1912,814,14239,1760,8676,1137,4252,875,0,204,4252,875,4107,879,145,127,4424,852,2629,560,897,415,849,404,48,100,1732,548,6784,861,540,284,511,278,29,40,6244,904,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,403173,1914,210429,1769,18891,1851,6693,1128,218,209,6475,1109,5504,1084,971,573,12198,1545,24125,1453,20855,1475,274,182,20581,1500,19062,1621,1519,693,3270,805,139595,1544,132456,2052,1137,553,131319,2107,127189,2478,4130,1281,7139,1339,17553,806,15272,1034,0,195,15272,1034,14640,1103,632,386,2281,744,4583,749,2418,584,2251,563,167,168,2165,673,5682,835,1618,669,1464,617,154,235,4064,697,192744,2005,17845,2010,6238,1219,110,150,6128,1209,5275,1210,853,384,11607,1587,20327,903,14366,1234,103,134,14263,1247,13117,1382,1146,707,5961,1166,120891,1352,90623,2724,740,487,89883,2682,82883,3111,7000,1415,30268,2811,19609,1030,12767,958,0,195,12767,958,12713,961,54,70,6842,1156,5780,1001,2594,852,2594,852,0,195,3186,792,8292,1099,616,306,574,298,42,70,7676,1075,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,543807,1498,267279,1289,28825,1368,12093,1544,0,200,12093,1544,8661,1282,3432,982,16732,1375,37877,964,27576,1803,11,14,27565,1806,23574,1966,3991,1083,10301,1568,159480,1007,131596,2787,259,256,131337,2775,121059,2859,10278,1708,27884,2699,24097,562,15865,1524,0,200,15865,1524,15126,1475,739,400,8232,1428,6905,1144,2390,711,2123,648,267,291,4515,876,10095,1235,2461,883,2461,883,0,200,7634,949,276528,1349,26336,1774,15278,1775,0,200,15278,1775,12921,1736,2357,838,11058,1509,35168,1110,27516,1472,0,200,27516,1472,25747,1701,1769,854,7652,1316,163290,770,119721,2948,155,171,119566,2934,111521,2864,8045,1619,43569,2879,27787,523,14655,1402,0,200,14655,1402,13491,1322,1164,466,13132,1429,9199,1128,1459,609,1459,609,0,200,7740,1271,14748,1161,1160,580,1081,575,79,95,13588,1309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,323015,1673,163456,1737,17309,1408,7605,1080,0,167,7605,1080,5579,1108,2026,628,9704,1238,24005,1524,19159,1542,0,167,19159,1542,16200,1582,2959,1030,4846,950,94632,1567,82665,1972,181,214,82484,1979,77451,1924,5033,1264,11967,1661,15380,856,9113,1027,0,167,9113,1027,8809,1036,304,215,6267,1093,4720,748,1284,422,1220,427,64,82,3436,714,7410,901,1032,418,756,365,276,254,6378,895,159559,1375,18388,1562,8874,1250,13,26,8861,1250,6731,1322,2130,807,9514,1212,20400,1276,14881,1443,34,64,14847,1443,13304,1343,1543,628,5519,1072,89327,1583,62909,2889,149,230,62760,2875,57676,2935,5084,1135,26418,2604,16247,976,7347,1101,0,167,7347,1101,6960,1106,387,291,8900,1125,5633,883,1013,382,954,396,59,71,4620,816,9564,945,847,416,847,416,0,167,8717,816,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,182800,1627,95451,1813,10793,1367,5788,1123,0,143,5788,1123,4224,916,1564,570,5005,858,13711,1260,12262,1325,0,143,12262,1325,10978,1376,1284,717,1449,465,59489,1533,54364,1713,0,143,54364,1713,52454,1741,1910,794,5125,1035,8032,883,5747,977,0,143,5747,977,5439,1015,308,245,2285,788,1279,509,470,274,382,267,88,129,809,388,2147,623,172,137,172,137,0,143,1975,624,87349,1799,10037,1173,5543,1043,0,143,5543,1043,4090,928,1453,592,4494,899,11707,1390,9436,1495,0,143,9436,1495,8294,1412,1142,817,2271,805,54047,1869,40630,2361,95,132,40535,2356,38037,2129,2498,960,13417,1802,7019,841,4991,835,0,143,4991,835,4991,835,0,143,2028,650,1476,619,263,235,263,235,0,143,1213,583,3063,587,456,241,409,224,47,77,2607,560,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,59757,2394,35334,2532,2833,984,624,350,91,115,533,331,349,262,184,214,2209,894,4690,1246,3444,1127,187,158,3257,1138,2936,1117,321,369,1246,497,23180,1743,16286,1508,394,323,15892,1570,15245,1552,647,431,6894,1107,3074,972,2530,953,0,207,2530,953,2530,953,0,207,544,353,746,455,515,364,515,364,0,207,231,249,811,518,241,309,241,309,0,207,570,349,24423,1808,2342,821,416,342,0,207,416,342,325,294,91,109,1926,709,3203,1069,1610,746,422,492,1188,655,1188,655,0,207,1593,789,15312,1581,8532,1413,0,207,8532,1413,7675,1442,857,527,6780,1280,1685,671,901,515,0,207,901,515,901,515,0,207,784,386,843,551,111,149,111,149,0,207,732,518,1038,559,195,224,195,224,0,207,843,445,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
