GEO_ID,B19037B_001E,B19037B_001M,B19037B_002E,B19037B_002M,B19037B_003E,B19037B_003M,B19037B_004E,B19037B_004M,B19037B_005E,B19037B_005M,B19037B_006E,B19037B_006M,B19037B_007E,B19037B_007M,B19037B_008E,B19037B_008M,B19037B_009E,B19037B_009M,B19037B_010E,B19037B_010M,B19037B_011E,B19037B_011M,B19037B_012E,B19037B_012M,B19037B_013E,B19037B_013M,B19037B_014E,B19037B_014M,B19037B_015E,B19037B_015M,B19037B_016E,B19037B_016M,B19037B_017E,B19037B_017M,B19037B_018E,B19037B_018M,B19037B_019E,B19037B_019M,B19037B_020E,B19037B_020M,B19037B_021E,B19037B_021M,B19037B_022E,B19037B_022M,B19037B_023E,B19037B_023M,B19037B_024E,B19037B_024M,B19037B_025E,B19037B_025M,B19037B_026E,B19037B_026M,B19037B_027E,B19037B_027M,B19037B_028E,B19037B_028M,B19037B_029E,B19037B_029M,B19037B_030E,B19037B_030M,B19037B_031E,B19037B_031M,B19037B_032E,B19037B_032M,B19037B_033E,B19037B_033M,B19037B_034E,B19037B_034M,B19037B_035E,B19037B_035M,B19037B_036E,B19037B_036M,B19037B_037E,B19037B_037M,B19037B_038E,B19037B_038M,B19037B_039E,B19037B_039M,B19037B_040E,B19037B_040M,B19037B_041E,B19037B_041M,B19037B_042E,B19037B_042M,B19037B_043E,B19037B_043M,B19037B_044E,B19037B_044M,B19037B_045E,B19037B_045M,B19037B_046E,B19037B_046M,B19037B_047E,B19037B_047M,B19037B_048E,B19037B_048M,B19037B_049E,B19037B_049M,B19037B_050E,B19037B_050M,B19037B_051E,B19037B_051M,B19037B_052E,B19037B_052M,B19037B_053E,B19037B_053M,B19037B_054E,B19037B_054M,B19037B_055E,B19037B_055M,B19037B_056E,B19037B_056M,B19037B_057E,B19037B_057M,B19037B_058E,B19037B_058M,B19037B_059E,B19037B_059M,B19037B_060E,B19037B_060M,B19037B_061E,B19037B_061M,B19037B_062E,B19037B_062M,B19037B_063E,B19037B_063M,B19037B_064E,B19037B_064M,B19037B_065E,B19037B_065M,B19037B_066E,B19037B_066M,B19037B_067E,B19037B_067M,B19037B_068E,B19037B_068M,B19037B_069E,B19037B_069M,NAME,B19037B_001EA,B19037B_001MA,B19037B_002MA,B19037B_002EA,B19037B_003MA,B19037B_003EA,B19037B_004EA,B19037B_004MA,B19037B_005EA,B19037B_005MA,B19037B_006EA,B19037B_006MA,B19037B_007EA,B19037B_007MA,B19037B_008MA,B19037B_008EA,B19037B_009MA,B19037B_009EA,B19037B_010MA,B19037B_010EA,B19037B_011EA,B19037B_011MA,B19037B_012EA,B19037B_012MA,B19037B_013MA,B19037B_013EA,B19037B_014MA,B19037B_014EA,B19037B_015MA,B19037B_015EA,B19037B_016EA,B19037B_016MA,B19037B_017EA,B19037B_017MA,B19037B_018EA,B19037B_018MA,B19037B_019MA,B19037B_019EA,B19037B_020MA,B19037B_020EA,B19037B_021MA,B19037B_021EA,B19037B_022EA,B19037B_022MA,B19037B_023EA,B19037B_023MA,B19037B_024MA,B19037B_024EA,B19037B_025EA,B19037B_025MA,B19037B_026MA,B19037B_026EA,B19037B_027EA,B19037B_027MA,B19037B_028MA,B19037B_028EA,B19037B_029MA,B19037B_029EA,B19037B_030MA,B19037B_030EA,B19037B_031MA,B19037B_031EA,B19037B_032EA,B19037B_032MA,B19037B_033EA,B19037B_033MA,B19037B_034MA,B19037B_034EA,B19037B_035MA,B19037B_035EA,B19037B_036MA,B19037B_036EA,B19037B_037EA,B19037B_037MA,B19037B_038EA,B19037B_038MA,B19037B_039MA,B19037B_039EA,B19037B_040EA,B19037B_040MA,B19037B_041MA,B19037B_041EA,B19037B_042MA,B19037B_042EA,B19037B_043EA,B19037B_043MA,B19037B_044EA,B19037B_044MA,B19037B_045EA,B19037B_045MA,B19037B_046MA,B19037B_046EA,B19037B_047MA,B19037B_047EA,B19037B_048EA,B19037B_048MA,B19037B_049EA,B19037B_049MA,B19037B_050EA,B19037B_050MA,B19037B_051EA,B19037B_051MA,B19037B_052MA,B19037B_052EA,B19037B_053MA,B19037B_053EA,B19037B_054EA,B19037B_054MA,B19037B_055EA,B19037B_055MA,B19037B_056EA,B19037B_056MA,B19037B_057MA,B19037B_057EA,B19037B_058MA,B19037B_058EA,B19037B_059EA,B19037B_059MA,B19037B_060EA,B19037B_060MA,B19037B_061EA,B19037B_061MA,B19037B_062EA,B19037B_062MA,B19037B_063MA,B19037B_063EA,B19037B_064MA,B19037B_064EA,B19037B_065MA,B19037B_065EA,B19037B_066EA,B19037B_066MA,B19037B_067EA,B19037B_067MA,B19037B_068MA,B19037B_068EA,B19037B_069MA,B19037B_069EA,state
0400000US13,1110445,9367,46507,3788,15141,2318,7390,1478,3437,1124,3446,1313,3388,1143,2139,1006,2835,984,1656,894,2333,830,2204,778,1382,814,690,476,466,442,0,214,0,214,0,214,441873,7555,52390,3665,24336,3093,24941,2870,34864,3486,25623,3106,31462,3558,26740,2963,24995,3115,23257,3119,38362,3884,47231,3890,41705,3683,23995,3260,9198,2239,7827,1446,4947,1328,438393,8474,48573,3508,30658,2843,25792,2896,28601,2813,23977,2857,23169,2807,21820,2593,20241,2529,19421,2812,32807,3548,41238,3331,48124,3771,32832,3029,16247,2450,15381,2196,9512,1623,183672,4399,23716,2261,24149,2362,17217,1927,16110,1876,14074,1889,9523,1458,8526,1403,8689,1552,7311,1274,12754,1875,14325,2015,11592,1622,7559,1470,2843,772,3423,990,1861,645,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,664315,7345,27491,2884,9294,1671,3108,903,3265,924,2388,984,2514,977,1329,539,1212,730,822,449,978,592,835,442,939,600,313,281,68,91,302,257,43,72,81,134,228213,5453,39518,4423,14367,2192,16723,1887,16043,2223,13421,1791,14369,2193,10929,1782,11059,1602,8947,1535,16232,2455,18837,2273,20938,2469,11977,1813,7360,1738,4983,1286,2510,822,264561,5010,42803,3290,17089,2074,16364,2057,15448,2014,11785,1954,11291,1611,12840,1663,13790,2168,7915,1292,17902,1865,22440,2157,30126,2751,18429,2168,8882,1482,10430,1683,7027,1102,144050,3575,19066,1959,17640,1900,15538,1971,12802,1528,10568,1598,10961,1776,7455,1319,5728,1088,4367,975,8054,1205,10525,1291,9639,1277,5995,1172,2709,671,1655,514,1348,495,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,228116,4646,15567,2166,3360,996,2130,879,1082,614,1999,866,1060,608,1012,550,1054,598,764,472,1175,688,1102,743,634,470,174,301,0,189,0,189,21,35,0,189,88897,3836,16113,2172,5990,1520,6391,1181,8384,1639,6111,1408,7287,1621,7214,1870,5217,1284,3232,1047,5179,1198,6414,1447,5883,1266,2863,932,803,456,1245,550,571,389,86117,3174,13208,1890,6764,1499,5474,1439,5203,1015,5799,1071,4178,1123,4427,931,5321,1143,3461,906,6862,1527,7228,1240,8077,1334,3981,969,2500,918,2538,921,1096,549,37535,1612,4538,1034,4798,875,3941,809,2913,714,2167,591,2870,752,2289,639,2591,763,1188,441,2740,630,1825,525,2888,652,1047,351,998,500,391,254,351,264,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36742,2359,3943,1284,1356,784,1047,1212,47,74,106,166,501,479,186,182,441,422,53,84,0,155,0,155,170,227,36,68,0,155,0,155,0,155,0,155,17662,2133,3333,1061,1430,685,1213,551,1365,1199,1139,677,980,578,927,567,1277,653,592,405,2301,942,985,455,1159,599,631,559,164,166,138,231,28,48,11572,1449,1845,656,755,505,1204,596,1094,614,167,143,631,396,749,334,483,328,261,200,641,410,1092,451,1179,452,503,331,674,487,135,127,159,188,3565,619,459,342,657,257,444,236,228,168,378,260,161,157,120,128,0,155,65,103,461,354,249,174,192,240,95,95,26,46,0,155,30,51,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,66814,2893,4672,1433,1485,860,391,326,150,186,1059,691,37,65,0,168,518,460,142,131,147,230,342,341,401,524,0,168,0,168,0,168,0,168,0,168,25254,2379,2525,920,1882,845,1578,759,2675,943,1737,716,1634,616,1074,695,1360,618,1659,665,3112,1025,1638,742,2615,1114,510,363,1148,743,43,72,64,107,26038,1499,4696,1129,1318,494,1226,547,1239,524,2142,841,1029,440,1324,559,1348,551,990,459,1137,493,2773,832,2524,848,1781,663,1022,597,857,424,632,384,10850,863,1771,622,1541,535,943,399,1157,351,384,223,557,353,299,186,747,348,547,260,536,292,811,366,752,296,559,295,201,186,0,168,45,52,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,138413,4056,9459,1636,1761,860,1863,968,920,586,962,724,590,465,598,367,89,115,868,757,832,553,856,751,120,206,0,187,0,187,0,187,0,187,0,187,48309,2850,6036,1495,4869,1461,4749,1313,2814,1016,4195,1152,2992,1168,3770,1327,3372,1151,1286,605,3570,1178,3242,1064,4297,1311,813,382,955,678,971,611,378,320,55756,2641,9342,1719,4085,1082,3836,1188,3903,1117,3589,776,3698,1065,3689,1001,3885,1267,2351,876,2706,712,3091,822,4295,854,2866,816,1565,597,1526,560,1329,623,24889,1722,4929,1012,3168,741,2188,569,1589,518,1752,499,1428,500,957,345,868,369,779,315,1701,528,1535,549,1952,550,1099,467,402,265,143,136,399,235,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,526582,7212,28167,2638,7754,1639,4734,1193,3301,1244,3360,1129,1865,891,1621,784,378,323,412,303,825,565,2481,729,425,352,804,469,0,204,106,142,61,83,40,74,189090,5694,32629,3101,15736,1699,20955,2730,16363,2072,13642,2191,11876,1823,9787,1985,6928,1549,7961,1638,11309,1899,12919,2144,14514,2371,6649,1405,2929,1094,2649,931,2244,886,207541,5672,36028,3157,17939,2038,14672,1903,14070,1926,10893,1587,12969,2100,11019,1711,10410,1673,8946,1280,14067,1789,16979,2078,17728,1913,10501,1641,4604,852,4420,895,2296,762,101784,2554,18748,1741,14403,1790,11384,1645,10616,1384,6492,1184,6891,1192,3769,823,3838,802,3737,868,5381,1001,5952,1382,5081,1075,2908,697,836,330,941,377,807,389,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,628549,6969,14132,1682,3173,1079,1029,503,1142,633,563,345,925,446,1031,466,724,311,977,615,865,479,1428,607,680,508,1419,705,33,57,52,84,0,195,91,147,215604,4799,16035,2343,8042,1705,7804,1614,6433,1267,8490,1603,11213,2049,8455,1928,12470,2189,9113,1825,19046,2593,24341,2998,30361,2971,20193,2228,12497,1959,13826,1912,7285,1420,277960,4927,21162,2213,8544,1475,9376,1423,9055,1636,10701,1566,10090,1430,8260,1289,9867,1733,9989,1664,21366,1979,29018,2694,42990,3052,27205,2480,18511,1671,23996,2035,17830,1852,120853,3307,10639,1664,10266,1269,8578,1238,7657,1460,6221,1198,5545,1148,5719,1159,4686,803,3865,704,9610,1383,11103,1624,13758,1538,8158,1160,5835,1033,5186,1080,4027,735,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,165581,4118,6190,1212,1352,517,169,175,368,265,255,269,524,311,691,524,468,343,401,381,467,339,377,299,445,326,126,150,219,302,287,279,41,69,0,200,64630,3489,6926,1524,4299,1460,2901,1059,2583,901,3874,1249,5245,1402,4935,1373,4186,1142,2438,741,5334,1197,5406,1142,7514,1289,3296,963,2202,740,2259,867,1232,650,67245,2642,7462,1511,4816,1097,3596,1139,2437,687,3024,1094,2988,916,3468,1130,2282,717,2297,876,4645,1086,7437,1362,7844,1636,5934,1084,3487,1021,3051,821,2477,768,27516,1851,3662,961,5665,1198,2078,709,1767,637,1181,511,1613,607,1124,466,658,303,983,562,1221,480,2072,669,1580,626,1255,497,600,340,814,380,1243,482,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,513221,6436,27768,2693,9206,1871,3422,1033,3265,1067,2133,779,2281,986,2326,982,1739,853,444,312,384,375,962,503,1065,563,387,276,127,151,27,45,0,167,0,167,178502,4227,32749,3183,16374,2085,13257,2049,12931,1914,11666,1777,13155,2189,10864,1574,8958,1912,8201,1498,14240,1719,13675,2083,11442,1622,5389,1289,2428,758,2051,766,1122,685,199069,4239,37348,2831,16978,1907,13880,1968,11913,1437,10469,1549,11276,1606,9241,1358,8538,1283,7343,1530,14361,1504,16429,1567,16520,1668,9987,1601,6082,1303,5343,1130,3361,803,107882,2869,12614,1477,9823,1138,9214,1278,9760,1219,7913,1458,9059,1189,6649,1216,5108,961,4939,1046,7164,1030,8994,1257,7240,1034,4036,702,1913,624,1971,585,1485,471,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,106147,3147,7798,1465,2235,773,932,599,1089,737,629,418,660,446,347,416,495,379,48,80,500,498,160,178,179,205,323,314,66,111,14,77,0,143,121,149,54854,2636,6740,1381,3865,1186,5498,1416,6633,1581,3799,1126,3059,1200,3009,912,3745,978,1966,661,4260,1148,3553,1124,3262,1078,2317,732,937,584,1507,799,704,490,33734,1896,5141,1012,2569,805,3068,857,1865,818,1934,655,2246,795,2096,761,1248,549,1687,811,2555,940,2296,694,3382,818,1239,524,990,546,967,559,451,269,9761,984,2515,845,1760,631,889,475,361,260,388,197,549,411,446,368,291,244,385,284,639,418,369,218,593,339,158,158,92,111,114,129,212,249,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,395491,5567,16924,2464,5341,1332,2424,894,2250,865,1682,781,1272,628,1513,883,373,370,720,528,369,327,222,269,331,307,103,118,195,211,65,116,64,128,0,207,144667,5201,28124,3485,11061,1695,12491,2044,13247,2284,9988,1810,9181,1921,8967,1906,7923,1596,5077,1201,10621,1931,11099,2111,10111,1847,4596,1276,1259,664,449,309,473,318,156186,3528,27251,2108,13280,1898,13140,1787,12568,1467,10020,1773,8515,1302,9724,1675,9613,1546,5441,1175,9670,1615,13471,1903,11057,1754,6623,1339,2942,809,2130,885,741,359,77714,2460,14460,1568,12460,1635,9475,1495,6767,1073,5448,1073,5037,1018,2768,721,2478,726,2706,783,4050,791,4998,1130,3543,841,1477,514,564,351,924,404,559,275,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,269377,4472,17805,2384,4364,1238,2528,962,2049,935,1648,791,1352,809,1411,615,572,354,579,538,843,581,1048,616,712,603,615,497,84,129,0,182,0,182,0,182,97906,4007,11828,2019,8562,1762,5417,1270,8864,1710,7978,1769,7642,1561,6618,1559,4298,1166,5028,1561,8798,1764,8404,1829,8008,1421,3949,1055,1106,480,998,545,408,325,104058,3588,15143,1925,7479,1388,6392,1086,6546,1338,5445,1096,5000,1059,5553,957,3736,772,5811,1279,8201,1586,9646,1691,10428,1672,6149,1308,2954,958,4104,1174,1471,533,49608,1692,5248,967,7100,1223,5788,1073,4190,960,3209,717,3234,860,1953,543,2348,701,2243,770,3204,794,3731,881,3775,885,1776,538,644,340,845,506,320,206,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,33244,1684,3233,957,919,575,538,439,208,222,266,216,305,223,133,223,159,251,399,359,0,155,124,170,0,155,146,245,36,60,0,155,0,155,0,155,12792,1177,1456,587,880,449,742,479,865,528,991,568,1142,575,994,485,464,356,671,475,952,514,1421,615,1404,581,510,349,248,332,52,92,0,155,12459,1075,1969,581,1438,548,670,356,907,544,711,458,1003,456,755,438,293,225,287,237,808,388,770,294,1367,579,615,315,413,314,416,305,37,62,4760,515,733,360,597,285,840,376,193,174,387,263,77,77,194,142,130,138,206,183,217,149,533,311,180,190,132,130,267,276,74,87,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
