GEO_ID,B19037D_001E,B19037D_001M,B19037D_002E,B19037D_002M,B19037D_003E,B19037D_003M,B19037D_004E,B19037D_004M,B19037D_005E,B19037D_005M,B19037D_006E,B19037D_006M,B19037D_007E,B19037D_007M,B19037D_008E,B19037D_008M,B19037D_009E,B19037D_009M,B19037D_010E,B19037D_010M,B19037D_011E,B19037D_011M,B19037D_012E,B19037D_012M,B19037D_013E,B19037D_013M,B19037D_014E,B19037D_014M,B19037D_015E,B19037D_015M,B19037D_016E,B19037D_016M,B19037D_017E,B19037D_017M,B19037D_018E,B19037D_018M,B19037D_019E,B19037D_019M,B19037D_020E,B19037D_020M,B19037D_021E,B19037D_021M,B19037D_022E,B19037D_022M,B19037D_023E,B19037D_023M,B19037D_024E,B19037D_024M,B19037D_025E,B19037D_025M,B19037D_026E,B19037D_026M,B19037D_027E,B19037D_027M,B19037D_028E,B19037D_028M,B19037D_029E,B19037D_029M,B19037D_030E,B19037D_030M,B19037D_031E,B19037D_031M,B19037D_032E,B19037D_032M,B19037D_033E,B19037D_033M,B19037D_034E,B19037D_034M,B19037D_035E,B19037D_035M,B19037D_036E,B19037D_036M,B19037D_037E,B19037D_037M,B19037D_038E,B19037D_038M,B19037D_039E,B19037D_039M,B19037D_040E,B19037D_040M,B19037D_041E,B19037D_041M,B19037D_042E,B19037D_042M,B19037D_043E,B19037D_043M,B19037D_044E,B19037D_044M,B19037D_045E,B19037D_045M,B19037D_046E,B19037D_046M,B19037D_047E,B19037D_047M,B19037D_048E,B19037D_048M,B19037D_049E,B19037D_049M,B19037D_050E,B19037D_050M,B19037D_051E,B19037D_051M,B19037D_052E,B19037D_052M,B19037D_053E,B19037D_053M,B19037D_054E,B19037D_054M,B19037D_055E,B19037D_055M,B19037D_056E,B19037D_056M,B19037D_057E,B19037D_057M,B19037D_058E,B19037D_058M,B19037D_059E,B19037D_059M,B19037D_060E,B19037D_060M,B19037D_061E,B19037D_061M,B19037D_062E,B19037D_062M,B19037D_063E,B19037D_063M,B19037D_064E,B19037D_064M,B19037D_065E,B19037D_065M,B19037D_066E,B19037D_066M,B19037D_067E,B19037D_067M,B19037D_068E,B19037D_068M,B19037D_069E,B19037D_069M,NAME,B19037D_001EA,B19037D_001MA,B19037D_002MA,B19037D_002EA,B19037D_003MA,B19037D_003EA,B19037D_004EA,B19037D_004MA,B19037D_005EA,B19037D_005MA,B19037D_006EA,B19037D_006MA,B19037D_007MA,B19037D_007EA,B19037D_008MA,B19037D_008EA,B19037D_009EA,B19037D_009MA,B19037D_010EA,B19037D_010MA,B19037D_011EA,B19037D_011MA,B19037D_012MA,B19037D_012EA,B19037D_013MA,B19037D_013EA,B19037D_014MA,B19037D_014EA,B19037D_015EA,B19037D_015MA,B19037D_016EA,B19037D_016MA,B19037D_017MA,B19037D_017EA,B19037D_018MA,B19037D_018EA,B19037D_019MA,B19037D_019EA,B19037D_020EA,B19037D_020MA,B19037D_021EA,B19037D_021MA,B19037D_022EA,B19037D_022MA,B19037D_023MA,B19037D_023EA,B19037D_024MA,B19037D_024EA,B19037D_025MA,B19037D_025EA,B19037D_026EA,B19037D_026MA,B19037D_027EA,B19037D_027MA,B19037D_028MA,B19037D_028EA,B19037D_029MA,B19037D_029EA,B19037D_030MA,B19037D_030EA,B19037D_031EA,B19037D_031MA,B19037D_032EA,B19037D_032MA,B19037D_033EA,B19037D_033MA,B19037D_034MA,B19037D_034EA,B19037D_035MA,B19037D_035EA,B19037D_036MA,B19037D_036EA,B19037D_037MA,B19037D_037EA,B19037D_038EA,B19037D_038MA,B19037D_039EA,B19037D_039MA,B19037D_040MA,B19037D_040EA,B19037D_041MA,B19037D_041EA,B19037D_042EA,B19037D_042MA,B19037D_043EA,B19037D_043MA,B19037D_044EA,B19037D_044MA,B19037D_045EA,B19037D_045MA,B19037D_046EA,B19037D_046MA,B19037D_047MA,B19037D_047EA,B19037D_048EA,B19037D_048MA,B19037D_049EA,B19037D_049MA,B19037D_050EA,B19037D_050MA,B19037D_051EA,B19037D_051MA,B19037D_052MA,B19037D_052EA,B19037D_053EA,B19037D_053MA,B19037D_054EA,B19037D_054MA,B19037D_055EA,B19037D_055MA,B19037D_056EA,B19037D_056MA,B19037D_057MA,B19037D_057EA,B19037D_058MA,B19037D_058EA,B19037D_059EA,B19037D_059MA,B19037D_060EA,B19037D_060MA,B19037D_061EA,B19037D_061MA,B19037D_062MA,B19037D_062EA,B19037D_063MA,B19037D_063EA,B19037D_064EA,B19037D_064MA,B19037D_065EA,B19037D_065MA,B19037D_066EA,B19037D_066MA,B19037D_067MA,B19037D_067EA,B19037D_068MA,B19037D_068EA,B19037D_069MA,B19037D_069EA,state
0400000US13,116007,3119,3820,930,1000,451,263,270,123,117,395,291,248,213,222,163,202,238,0,214,223,216,27,36,368,304,523,416,26,51,33,59,167,196,0,214,57518,2596,2381,786,1123,604,1097,587,2043,888,1945,804,2332,827,1330,576,1796,747,2792,824,3181,877,5955,1131,8944,1766,7104,1359,5006,1417,4315,1042,6174,1171,42225,2501,1670,609,757,370,568,383,2386,906,1190,729,1257,515,2361,807,1410,733,1183,617,4106,962,4332,1102,5593,1206,4657,1130,3758,985,3239,891,3758,847,12444,1423,1540,650,1260,635,556,405,863,460,754,375,769,345,350,229,939,560,157,193,728,379,1226,576,1576,632,322,221,272,309,566,495,566,283,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,171085,4479,2215,765,296,247,34,57,128,129,89,110,65,77,512,507,0,182,45,79,32,53,272,251,57,68,465,458,18,31,130,154,32,53,40,49,35682,2513,1802,658,397,207,1089,625,829,460,518,362,920,358,1060,530,722,445,1087,494,2430,895,4843,1040,6865,1306,5772,1134,2711,781,2615,696,2022,521,68840,2776,3272,866,1107,360,1554,613,1439,587,1150,401,1954,491,2758,853,1939,652,1912,641,4093,990,8476,1202,8937,1084,8440,1111,6085,936,7871,1347,7853,1002,64348,2378,4519,985,3756,786,2435,640,3075,791,2206,649,2644,686,2380,697,3051,639,2805,730,4245,853,6096,961,6829,913,5962,854,4562,928,5519,999,4264,734,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,220140,4762,9708,1289,4993,948,461,308,398,276,512,273,620,406,270,183,276,294,150,107,109,107,424,259,623,402,519,322,18,30,55,64,199,247,81,105,105378,3776,5936,1271,2864,895,2109,676,3465,847,2364,870,3077,978,2236,704,2643,936,2596,808,8728,1658,9669,1414,15656,1999,13185,2066,8478,1382,10896,1577,11476,1591,72856,2414,2656,700,989,442,1540,582,2865,934,2001,774,2683,687,2977,980,3045,879,2263,688,4065,802,5941,1209,8987,1495,7434,1180,5442,1036,9186,1270,10782,1538,32198,2281,3404,1088,2034,671,1990,708,899,455,2271,771,969,443,1318,519,793,372,1127,518,2390,745,2031,564,4534,892,2556,614,1629,441,1873,571,2380,546,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40179,2099,4768,983,3050,809,247,261,98,132,202,203,129,176,250,284,183,252,204,278,0,189,302,249,0,189,61,78,42,71,0,189,0,189,0,189,20452,1973,1547,589,359,278,455,389,922,479,880,486,1012,432,987,572,321,333,1119,953,1582,635,2698,1030,2335,843,980,569,1075,427,1772,606,2408,844,12564,1737,498,358,146,142,655,433,411,296,513,323,552,361,506,383,312,310,151,124,785,393,863,378,999,487,1268,553,1316,625,706,336,2883,975,2395,718,138,190,438,371,34,58,201,142,0,189,106,90,100,131,113,126,56,89,132,157,132,107,134,113,74,116,48,80,140,213,549,342,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,21198,1665,2652,828,1592,692,309,308,279,276,0,155,37,68,93,128,0,155,101,168,0,155,77,138,30,63,134,204,0,155,0,155,0,155,0,155,10725,1366,1141,876,119,115,629,324,929,365,241,208,599,393,457,305,517,333,561,410,810,384,1645,812,1218,455,915,556,218,208,184,143,542,404,6582,1255,165,134,0,155,0,155,691,567,388,281,269,216,184,179,27,63,335,297,738,539,802,453,1261,543,564,412,496,541,340,318,322,267,1239,479,12,25,101,127,24,44,89,146,5,10,288,274,0,155,26,49,104,177,135,187,227,254,147,146,0,155,17,39,0,155,64,96,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,23143,1784,1900,768,646,543,115,119,87,143,207,138,0,168,105,157,65,87,172,292,0,168,193,250,0,168,179,91,106,138,25,47,0,168,0,168,11587,1299,617,454,117,129,306,267,258,189,451,406,226,198,607,376,627,400,697,424,1141,499,736,415,1996,556,1917,696,617,371,609,370,665,338,7546,1082,163,160,255,218,255,240,143,146,296,246,191,158,341,265,759,409,126,137,1012,696,934,411,1001,428,729,328,467,278,653,343,221,192,2110,771,119,114,0,168,417,535,61,82,35,76,262,195,57,69,95,119,92,97,58,96,197,177,148,150,49,79,180,157,0,168,340,234,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,23316,1364,1415,626,129,124,126,182,79,102,85,176,134,218,275,431,0,204,75,133,0,204,189,223,55,71,128,169,21,38,119,113,0,204,0,204,9737,1235,535,443,417,477,161,81,351,284,488,372,716,376,127,203,686,478,254,197,574,371,1322,594,1075,596,1114,559,385,307,517,351,1015,440,9387,1266,1296,687,166,161,315,319,449,261,196,149,387,286,545,334,56,79,80,93,906,719,962,450,981,418,1328,638,600,422,484,343,636,351,2777,759,323,323,522,441,284,253,230,209,13,28,124,129,115,144,81,111,153,140,207,175,121,156,79,83,182,178,164,171,0,204,179,124,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,119454,3243,3281,880,584,266,206,227,222,262,455,343,46,88,117,133,146,156,147,227,223,332,457,516,246,220,172,191,74,118,71,79,48,60,67,89,51283,2394,1686,717,669,430,710,413,1237,655,1018,473,1380,606,1133,548,1886,805,1126,463,4567,1425,4246,867,7807,1390,7734,1302,3923,930,6972,1253,5189,995,46595,1855,1383,661,324,236,733,412,1090,442,661,360,1402,626,1242,550,978,454,1089,451,1440,461,3775,820,5666,1066,5551,983,4856,930,7158,1137,9247,1367,18295,1294,1690,669,874,365,1177,471,1204,411,422,282,627,345,402,304,911,442,617,367,1064,401,1634,538,1201,519,1426,536,1527,478,1348,474,2171,550,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,137446,3545,6761,1119,3054,1073,234,194,199,181,599,344,249,198,229,209,157,155,240,201,126,143,243,188,185,176,216,146,446,317,179,198,175,284,230,271,68480,2927,3904,936,1255,637,1579,690,2047,763,1553,646,1987,588,1521,566,1920,797,1380,642,5099,1341,5861,1192,10976,1596,7807,1456,5796,1188,6394,1333,9401,1280,46530,2257,1894,709,1517,572,1371,546,1820,693,1515,648,2123,917,1128,485,1142,549,1481,777,2637,731,2210,779,5257,1022,6084,1135,3303,788,4347,903,8701,1210,15675,1211,2922,971,2217,743,1562,595,710,467,843,445,368,259,320,191,351,268,458,329,632,377,1264,532,537,288,453,238,478,271,1100,362,1460,397,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,92699,2808,7543,1213,3183,826,600,343,357,395,240,225,486,477,247,198,29,52,426,302,531,451,365,278,337,334,304,302,401,323,0,167,34,60,3,7,44044,2148,1542,542,1174,577,1406,559,2029,614,1562,645,1078,450,1273,471,1660,686,1690,599,3706,1019,3861,991,7365,1514,5809,1184,2946,928,3129,767,3814,792,31921,2019,1207,512,741,395,783,411,803,457,1232,596,875,326,1072,428,1183,483,986,383,1482,747,2319,827,3549,818,3588,800,2915,857,4452,864,4734,935,9191,954,1015,445,689,367,474,261,472,247,285,186,526,355,257,198,166,150,255,176,543,347,785,249,735,337,483,205,472,227,488,227,1546,530,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,69725,2556,3635,866,741,417,294,246,334,374,221,169,302,396,73,92,363,302,46,75,426,401,295,224,119,98,149,180,44,72,47,78,82,115,99,122,40246,2047,2151,842,1490,601,490,300,1722,635,1298,560,1340,525,1593,625,1322,506,1444,654,2800,961,4886,916,6595,994,4174,1101,3321,914,3359,971,2261,637,20908,1560,604,306,682,421,544,289,773,462,675,390,1198,525,378,239,475,285,540,282,828,410,1772,579,3698,1025,2284,766,1504,598,1594,399,3359,896,4936,692,938,447,223,186,485,352,205,182,217,194,241,216,382,301,77,105,232,225,356,288,240,215,225,248,191,174,176,248,313,320,435,322,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,36357,1969,4178,794,2062,627,419,294,316,315,495,322,62,82,218,224,86,92,0,182,119,205,117,136,218,252,66,124,0,182,0,182,0,182,0,182,18354,1605,1294,604,96,85,479,275,348,229,465,287,819,451,1209,586,1188,631,701,369,777,523,1753,622,3401,931,2213,869,784,464,883,423,1944,719,10164,991,453,329,0,182,288,311,270,175,538,397,299,245,514,331,440,255,326,241,926,390,1175,459,1202,488,1172,512,539,306,696,324,1326,467,3661,687,406,240,438,378,267,272,328,265,160,158,116,110,213,188,52,85,33,51,178,159,339,238,338,233,223,220,70,103,398,233,102,110,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,75445,3038,1853,647,727,385,104,98,0,204,184,184,20,34,224,200,130,125,81,128,113,180,84,100,130,129,56,71,0,204,0,204,0,204,0,204,29763,2117,1399,645,853,528,662,369,1337,828,1614,676,1302,644,1593,680,1072,509,1552,715,2163,717,4860,1104,4261,982,2316,768,1647,466,2294,847,838,493,30655,1890,2165,773,721,351,1164,547,1371,567,1280,500,1020,406,1602,640,1216,626,958,494,2551,771,3503,985,4351,874,3823,941,1445,666,1519,578,1966,620,13174,1239,403,243,867,366,990,437,582,291,940,416,687,320,820,371,638,339,725,347,858,356,1446,407,1423,431,1060,443,508,255,498,279,729,345,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
